Institution	Code	Course	EOS	Mid
"UNIVERSITY OF LIMERICK"	LM074	Computer Aided Engineering and Design                       	495	500
"UNIVERSITY OF LIMERICK"	LM076	Product Design and Technology                               	350	415
"UNIVERSITY OF LIMERICK"	LM077	Aeronautical Engineering                                    	415	485
"UNIVERSITY OF LIMERICK"	LM080	Electronics                                                 	300	370
"UNIVERSITY OF LIMERICK"	LM082	Construction Management and Engineering                     	315	390
"UNIVERSITY OF LIMERICK"	LM083	Mobile Communications and Security                          	320	390
"UNIVERSITY OF LIMERICK"	LM085	Civil Engineering                                           	415	525
"UNIVERSITY OF LIMERICK"	LM087	Energy                                                      	380	420
"UNIVERSITY OF LIMERICK"	LM088	Mathematics and Physics                                     	535	540
"UNIVERSITY OF LIMERICK"	LM089	Sport and Exercise Sciences                                 	455	480
"UNIVERSITY OF LIMERICK"	LM090	Physical Education with concurrent Teacher Education        	490	515
"UNIVERSITY OF LIMERICK"	LM092	Science with concurrent Teacher Ed. (Bio. Sciences with Phys	440*	475
"UNIVERSITY OF LIMERICK"	LM093	Equine Science                                              	340	375
"UNIVERSITY OF LIMERICK"	LM094	B.Tech(Education) Materials and Architectural Technology    	440	475
"UNIVERSITY OF LIMERICK"	LM095	Materials and Engineering Technology with concurrent Teacher	405	430
"UNIVERSITY OF LIMERICK"	LM096	Science with concurrent Teacher Education (Physics and Chemi	380	430
"UNIVERSITY OF LIMERICK"	LM099	Architecture                                                	380#	445
"UNIVERSITY OF LIMERICK"	LM100	Physiotherapy                                               	550*	570
"UNIVERSITY OF LIMERICK"	LM101	Medicine - Graduate Entry                                   	53#	55
"UNIVERSITY OF LIMERICK"	LM102	Psychology                                                  	510	525
"UNIVERSITY OF LIMERICK"	LM110	Computer Games Development                                  	320	390
"UNIVERSITY OF LIMERICK"	LM113	Digital Media Design                                        	305	370
"UNIVERSITY OF LIMERICK"	LM114	Music  Media and Performance Technology                     	345	405
"UNIVERSITY OF LIMERICK"	LM115	Chemical and Biochemical Engineering                        	480	540
"UNIVERSITY OF LIMERICK"	LM116	Engineering Choice                                          	390	460
"UNIVERSITY OF LIMERICK"	LM117	Science Choice                                              	360	400
"UNIVERSITY OF LIMERICK"	LM118	Electronic and Computer Engineering                         	390	475
"UNIVERSITY OF LIMERICK"	LM119	Design and Manufacture                                      	440	460
"UNIVERSITY OF LIMERICK"	LM150	General Nursing                                             	450*	470
"UNIVERSITY OF LIMERICK"	LM151	Mature Applicants General Nursing                           	235#	242
"UNIVERSITY OF LIMERICK"	LM152	Mental Health Nursing                                       	415*	430
"UNIVERSITY OF LIMERICK"	LM153	Mature Applicants Mental Health Nursing                     	224#	232
"UNIVERSITY OF LIMERICK"	LM154	Intellectual Disability Nursing                             	415*	435
"UNIVERSITY OF LIMERICK"	LM155	Mature Applicants Intellectual Disability Nursing           	220#	223
"UNIVERSITY OF LIMERICK"	LM156	Midwifery                                                   	450	490
"UNIVERSITY OF LIMERICK"	LM157	Mature Applicants Midwifery                                 	234#*	245
"ST PATRICK'S (PONTIFICAL)-MAYNOOTH"	MU001	Theology and Arts                                           	315	345
"ST PATRICK'S (PONTIFICAL)-MAYNOOTH"	MU002	Theology                                                    	315	385
"NUI  -  MAYNOOTH"	MH001	Education - Primary Teaching - 2012 entrants year 1 at Froebel      	465	470
"NUI  -  MAYNOOTH"	MH002	Education - Primary Teaching - Gaeltacht Applicants - 2012 entrant	425	425
"NUI  -  MAYNOOTH"	MH003	Early Childhood - Teaching and Learning(P/T)                	350	360
"NUI  -  MAYNOOTH"	MH101	Arts                                                        	365	410
"NUI  -  MAYNOOTH"	MH102	Music Technology                                            	405	460
"NUI  -  MAYNOOTH"	MH103	Music                                                       	#	425
"NUI  -  MAYNOOTH"	MH104	Mathematics                                                 	535	540
"NUI  -  MAYNOOTH"	MH106	Psychology                                                  	515	530
"NUI  -  MAYNOOTH"	MH107	Social Science                                              	410	430
"NUI  -  MAYNOOTH"	MH108	European Studies                                            	395	470
"NUI  -  MAYNOOTH"	MH109	Media Studies                                               	450	475
"NUI  -  MAYNOOTH"	MH110	Digital Media                                               	350	395
"NUI  -  MAYNOOTH"	MH111	Anthropology                                                	375	415
"NUI  -  MAYNOOTH"	MH112	Politics                                                    	350	370
"NUI  -  MAYNOOTH"	MH113	History                                                     	400	420
"NUI  -  MAYNOOTH"	MH114	English                                                     	450	475
"NUI  -  MAYNOOTH"	MH115	Law (BCL) and Arts                                          	460	480
"NUI  -  MAYNOOTH"	MH116	Community and Youth Work - Full Time                        	#	315
"NUI  -  MAYNOOTH"	MH117	Community and Youth Work - Part-Time  In-service            	#	
"NUI  -  MAYNOOTH"	MH119	Law (LLB)                                                   	475	485
"NUI  -  MAYNOOTH"	MH120	Philosophy Politics and Economics(PPE)                      	410	495
"NUI  -  MAYNOOTH"	MH140	Computer Science and Software Engineering Arts              	380	415
"NUI  -  MAYNOOTH"	MH201	Science                                                     	415	450
"NUI  -  MAYNOOTH"	MH202	Biotechnology                                               	415	430
"NUI  -  MAYNOOTH"	MH203	Computer Science and Software Engineering                   	400	420
"NUI  -  MAYNOOTH"	MH204	Physics with Astrophysics                                   	440	495
"NUI  -  MAYNOOTH"	MH206	Theoretical Physics and Mathematics                         	505	550
"NUI  -  MAYNOOTH"	MH208	Biological and Biomedical Sciences                          	455	470
"NUI  -  MAYNOOTH"	MH209	Psychology (through Science)                                	455	480
"NUI  -  MAYNOOTH"	MH210	Pharmaceutical and Biomedical Chemistry                     	445	465
"NUI  -  MAYNOOTH"	MH211	Multimedia, Mobile and Web Development 	360	415
"NUI  -  MAYNOOTH"	MH212	Science Education                                           	500	515
"NUI  -  MAYNOOTH"	MH213	Mathematics Education                                       	495	530
"NUI  -  MAYNOOTH"	MH214	Computational Thinking (Comp Sc. Maths and Philosophy)      	500	555
"NUI  -  MAYNOOTH"	MH301	Electronic Engineering with Computers                       	395	430
"NUI  -  MAYNOOTH"	MH302	Electronic Engineering                                      	320	370
"NUI  -  MAYNOOTH"	MH303	Electronic Engineering with Communications                  	335	350
"NUI  -  MAYNOOTH"	MH304	Common entry to Computer  Electronic and Communications Engi	390	425
"NUI  -  MAYNOOTH"	MH305	Product Design                                              	350	390
"NUI  -  MAYNOOTH"	MH401	Finance and Economics                                       	360	385
"NUI  -  MAYNOOTH"	MH403	Accounting and Finance                                      	395	405
"NUI  -  MAYNOOTH"	MH404	Business and Management                                     	425	440
"NUI  -  MAYNOOTH"	MH405	Equine Business                                             	380	400
"NUI  -  MAYNOOTH"	MH406	Law and Business                                            	460	465
"NUI  -  MAYNOOTH"	MH407	Business and Accounting                                     	395	455
"NUI  -  MAYNOOTH"	MH408	International Finance and Economics                         	420	475
"NUI  -  MAYNOOTH"	MH410	Marketing                                                   	400	415
"NUI  -  MAYNOOTH"	MH411	Entrepreneurship                                            	355	370
"SHANNON COLLEGE OF HOTEL MGT"	SN001	Business Studies in International Hotel Management          	471#	543
"SHANNON COLLEGE OF HOTEL MGT"	SN002	Commerce                                                    	625#	638
"ST ANGELA'S - SLIGO"	AS001	Home Economics with Biology - second level teaching         	500*	515
"ST ANGELA'S - SLIGO"	AS002	Home Economics with Religious Education - second level teach	450*	475
"ST ANGELA'S - SLIGO"	AS003	Home Economics with Irish - second level teaching           	480*	515
"ST ANGELA'S - SLIGO"	AS004	Home Economics with Economics - second level teaching       	450*	475
"ST ANGELA'S - SLIGO"	AS051	Food and Business Management                                	270	385
"ST ANGELA'S - SLIGO"	AS052	Health and Disability Studies                               	210	330
"ST ANGELA'S - SLIGO"	AS110	General Nursing                                             	410*	420
"ST ANGELA'S - SLIGO"	AS111	Mature Applicants General Nursing                           	230#	233
"ST ANGELA'S - SLIGO"	AS130	Intellectual Disability Nursing                             	375*	385
"ST ANGELA'S - SLIGO"	AS131	Mature Applicants Intellectual Disability Nursing           	212#	219
"IT SLIGO "	SG141	Business                                                    	210	310
"IT SLIGO "	SG146	Accounting                                                  	220	320
"IT SLIGO "	SG241	Performing Arts                                             	255	325
"IT SLIGO "	SG242	Early Childhood Education                                   	320	350
"IT SLIGO "	SG243	Social Care Practice                                        	345	375
"IT SLIGO "	SG245	Creative Design                                             	220	320
"IT SLIGO "	SG343	Quantity Surveying                                          	210	370
"IT SLIGO "	SG345	Interior Architecture                                       	235	330
"IT SLIGO "	SG441	Environmental Science                                       	260	340
"IT SLIGO "	SG442	Occupational Safety and Health                              	280	335
"IT SLIGO "	SG445	Pharmaceutical Science                                      	280	335
"IT SLIGO "	SG446	Applied Archaeology                                         	295	320
"IT SLIGO "	SG448	Forensic Investigation and Analysis                         	295	345
"IT SLIGO "	SG449	Medical Biotechnology                                       	260	355
"ST PATRICK'S - THURLES"	TH001	BA in Education (Joint Honours)                             	325	365
"ST PATRICK'S - THURLES"	TH004	BA in Education (Joint Honours) Irish and Religious Studies 	350	415
"IT TRALEE"	TL110	General Nursing                                             	435*	445
"IT TRALEE"	TL111	Mature Applicants General Nursing                           	222#	227
"IT TRALEE"	TL115	Mental Health Nursing                                       	410	415
"IT TRALEE"	TL116	Mature Applicants Mental Health Nursing                     	217#	228
"IT TRALEE"	TL160	Early Childhood Care and Education                          	335	350
"IT TRALEE"	TL182	Travel and Tourism Management                               	295	310
"IT TRALEE"	TL183	Adventure Tourism Management                                	305	335
"IT TRALEE"	TL285	Business Studies                                            	285	355
"IT TRALEE"	TL290	Interactive Multimedia                                      	290	320
"IT TRALEE"	TL291	TV  Radio and New Media Broadcasting                        	320	370
"IT TRALEE"	TL292	Music Technology                                            	305	355
"IT TRALEE"	TL299	Information System Management                               	335	370
"IT TRALEE"	TL330	Computing with Games Development                            	320	350
"IT TRALEE"	TL360	Computing with Multimedia                                   	310	350
"IT TRALEE"	TL400	Wildlife Biology                                            	300	340
"IT TRALEE"	TL410	Pharmaceutical Analysis with Forensics                      		
"IT TRALEE"	TL412	Pharmaceutical Analysis with Environmental Science          		
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD025	Construction Management and Engineering                     	295	340
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD027	Music                                                       	305#	390
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD028	Applied Computing                                           	295	370
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD048	Business                                                    	300	360
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD049	Business with French                                        	325	405
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD080	Business Studies with German                                	305	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD084	Accounting                                                  	305	400
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD085	Mechanical and Manufacturing Engineering                    	280	360
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD086	Electronic Engineering                                      	355	400
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD091	Hospitality Management                                      	270	310
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD095	Marketing with Advertising & Online Media                   	285	335
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD116	General Nursing                                             	425	435
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD117	Psychiatric Nursing                                         	395	405
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD120	Intellectual Disability Nursing                             	380	390
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD124	Health Promotion                                            	300	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD125	Exercise and Health Studies                                 	300	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD134	International Business                                      	310	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD135	Applied Social Studies in Social Care                       	355	375
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD137	Design (Visual Communications)                              	305	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD140	Law                                                         	295	335
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD144	Architecture                                                	335	385
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD147	Pharmaceutical Science                                      	315	365
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD148	Tourism Marketing                                           	285	295
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD149	Early Childhood Studies                                     	345	365
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD150	Criminal Justice                                            	310	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD152	Visual Art                                                  	310	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD160	Finance and Investment                                      	325	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD161	Computer Forensics and Security                             	290	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD162	Quantity Surveying                                          	290	370
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD163	Psychology                                                  	385	410
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD168	Entertainment Systems                                       	290	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD171	Sustainable Energy Engineering                              	300	365
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD179	Business with Irish                                         	365	415
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD180	Physics for Modern Technology                               	345	365
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD200	Arts                                                        	285	320
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD816	Mature Applicants General Nursing                           	234#	247
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD817	Mature Applicants Psychiatric Nursing                       	223#	225
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD820	Mature Applicants Intellectual Disability Nursing           	217#	219
