Institution	Code	Course	EOS	Mid
"NATIONAL COLLEGE of ART and DESIGN"	AD111	1st Year (Core)                                             		#+matriculate
"NATIONAL COLLEGE of IRELAND"	NC001	Accounting and Human Resource Management                    	315	345
"NATIONAL COLLEGE of IRELAND"	NC003	Computing                                                   	270	305
"NATIONAL COLLEGE of IRELAND"	NC004	Business Information Systems                                	270	300
"NATIONAL COLLEGE of IRELAND"	NC005	Human Resource Management                                   	315	335
"NATIONAL COLLEGE of IRELAND"	NC006	Accounting                                                  	350	370
"NATIONAL COLLEGE of IRELAND"	NC009	Business                                                    	315	340
"NATIONAL COLLEGE of IRELAND"	NC011	Accounting and Human Resource Management - Area Based Part	350	415
"NATIONAL COLLEGE of IRELAND"	NC013	Computing - Area Based Partnership Applicants    		
"NATIONAL COLLEGE of IRELAND"	NC014	Business Information Systems - Area Based Partnership		
"NATIONAL COLLEGE of IRELAND"	NC015	Human Resource Management - Area Based Partnership		
"NATIONAL COLLEGE of IRELAND"	NC016	Accounting - Area Based Partnership Applicants              	310	335
"NATIONAL COLLEGE of IRELAND"	NC019	Business - Area Based Partnership Applicants                	270	345
"ROYAL COLLEGE OF SURGEONS"	RC001	Medicine - (Undergraduate Entry)                            	#721	
"ROYAL COLLEGE OF SURGEONS"	RC004	Physiotherapy                                               	525	525
"ROYAL COLLEGE OF SURGEONS"	RC005	Pharmacy                                                    	530	535
"ROYAL COLLEGE OF SURGEONS"	RC101	Medicine - Graduate Entry                                   	#62*	662
"ST PATRICK'S DRUMCONDRA"	PD101	Education - Primary Teaching                                	475*	500
"ST PATRICK'S DRUMCONDRA"	PD102	Education - Primary Teaching - Gaeltacht Applicants         	435	450
"ST PATRICK'S DRUMCONDRA"	PD103	Arts/Humanities                                             	415	435
"TRINITY COLLEGE DUBLIN"	TR002	Music                                                       	**470*	510
"TRINITY COLLEGE DUBLIN"	TR003	History                                                     	480	505
"TRINITY COLLEGE DUBLIN"	TR004	Law                                                         	510	535
"TRINITY COLLEGE DUBLIN"	TR005	Philosophy                                                  	430	490
"TRINITY COLLEGE DUBLIN"	TR006	Psychology                                                  	545	555
"TRINITY COLLEGE DUBLIN"	TR007	Clinical Speech and Language Studies                        	525	540
"TRINITY COLLEGE DUBLIN"	TR008	World Religions and Theology                                	340	390
"TRINITY COLLEGE DUBLIN"	TR009	Music Education                                             	**475*	500
"TRINITY COLLEGE DUBLIN"	TR010	Computer Science, Linguistics and German	485	540
"TRINITY COLLEGE DUBLIN"	TR011	Computer Science, Linguistics and French	430	495
"TRINITY COLLEGE DUBLIN"	TR012	History and Political Science                               	515	535
"TRINITY COLLEGE DUBLIN"	TR013	Computer Science, Linguistics and Irish	525	525
"TRINITY COLLEGE DUBLIN"	TR014	Philosophy and Political Science                            	500	510
"TRINITY COLLEGE DUBLIN"	TR015	Philosophy, Political Science, Economics and Sociology	510*	535
"TRINITY COLLEGE DUBLIN"	TR016	Deaf Studies                                                	335	360
"TRINITY COLLEGE DUBLIN"	TR017	Law and Business                                            	550	555
"TRINITY COLLEGE DUBLIN"	TR018	Law and French                                              	555*	585
"TRINITY COLLEGE DUBLIN"	TR019	Law and German                                              	510*	530
"TRINITY COLLEGE DUBLIN"	TR020	Law and Political Science                                   	560*	570
"TRINITY COLLEGE DUBLIN"	TR021	Classics                                                    	425	500
"TRINITY COLLEGE DUBLIN"	TR022	Early and Modern Irish                                      	345	415
"TRINITY COLLEGE DUBLIN"	TR023	English Studies                                             	505*	525
"TRINITY COLLEGE DUBLIN"	TR024	European Studies                                            	520	555
"TRINITY COLLEGE DUBLIN"	TR025	Drama and Theatre Studies                                   	***500	535
"TRINITY COLLEGE DUBLIN"	TR027	Irish Studies                                               	330	350
"TRINITY COLLEGE DUBLIN"	TR028	Ancient and Medieval History and Culture                    	395*	430
"TRINITY COLLEGE DUBLIN"	TR029	Political Science and Geography                             	430*	450
"TRINITY COLLEGE DUBLIN"	TR031	Mathematics                                                 	465*	510
"TRINITY COLLEGE DUBLIN"	TR032	Engineering                                                 	405	475
"TRINITY COLLEGE DUBLIN"	TR033	Computer Science                                            	355	440
"TRINITY COLLEGE DUBLIN"	TR034	Management Science and Information Systems Studies          	380	460
"TRINITY COLLEGE DUBLIN"	TR035	Theoretical Physics                                         	500*	560
"TRINITY COLLEGE DUBLIN"	TR038	Engineering with Management                                 	390	415
"TRINITY COLLEGE DUBLIN"	TR051	Medicine                                                    	#731*	
"TRINITY COLLEGE DUBLIN"	TR052	Dental Science                                              	580*	590
"TRINITY COLLEGE DUBLIN"	TR053	Physiotherapy                                               	530*	540
"TRINITY COLLEGE DUBLIN"	TR054	Occupational Therapy                                        	495	510
"TRINITY COLLEGE DUBLIN"	TR055	Radiation Therapy                                           	515*	530
"TRINITY COLLEGE DUBLIN"	TR056	Human Health and Disease                                    	505	525
"TRINITY COLLEGE DUBLIN"	TR071	Science                                                     	455*	495
"TRINITY COLLEGE DUBLIN"	TR072	Pharmacy                                                    	540*	555
"TRINITY COLLEGE DUBLIN"	TR073	Human Genetics                                              	520	540
"TRINITY COLLEGE DUBLIN"	TR074	Chemistry with Molecular Modelling                          	400	465
"TRINITY COLLEGE DUBLIN"	TR075	Medicinal Chemistry                                         	475*	505
"TRINITY COLLEGE DUBLIN"	TR076	Physics and Chemistry of Advanced Materials                 	410	460
"TRINITY COLLEGE DUBLIN"	TR077	Earth Sciences                                              	455	495
"TRINITY COLLEGE DUBLIN"	TR081	Business, Economic and Social Studies (BESS)	475*	505
"TRINITY COLLEGE DUBLIN"	TR082	Business and Computing                                      	375	420
"TRINITY COLLEGE DUBLIN"	TR083	Sociology and Social Policy                                 	445	465
"TRINITY COLLEGE DUBLIN"	TR084	Social Studies (Social Work)                                	465	485
"TRINITY COLLEGE DUBLIN"	TR085	Business Studies and French                                 	505	525
"TRINITY COLLEGE DUBLIN"	TR086	Business Studies and German                                 	440	465
"TRINITY COLLEGE DUBLIN"	TR087	Business Studies and Russian                                	410	445
"TRINITY COLLEGE DUBLIN"	TR089	Business Studies and Polish                                 	420	420
"TRINITY COLLEGE DUBLIN"	TR090	Business Studies and Spanish                                	475	495
"TRINITY COLLEGE DUBLIN"	TR091	General Nursing (Meath and St James’s)                      	400*	425
"TRINITY COLLEGE DUBLIN"	TR092	Mature Applicants General Nursing (Meath and St James’s)    	#166*	173
"TRINITY COLLEGE DUBLIN"	TR093	General Nursing (Adelaide School of Nursing)                	#380	405
"TRINITY COLLEGE DUBLIN"	TR094	Mature Applicants General Nursing (Adelaide School of Nursing)	#174	179
"TRINITY COLLEGE DUBLIN"	TR095	Psychiatric Nursing                                         	360*	380
"TRINITY COLLEGE DUBLIN"	TR096	Mature Applicants Psychiatric Nursing                       	#153	161
"TRINITY COLLEGE DUBLIN"	TR097	Intellectual Disability Nursing                             	360*	375
"TRINITY COLLEGE DUBLIN"	TR098	Mature Applicants Intellectual Disability Nursing           	#151	158
"TRINITY COLLEGE DUBLIN"	TR911	Children's and General Nursing (Integrated)                 	480*	500
"TRINITY COLLEGE DUBLIN"	TR912	Mature Applicants Children's and General Nursing (Integrated)	#179	188
"TRINITY COLLEGE DUBLIN"	TR913	Midwifery                                                   	435*	450
"TRINITY COLLEGE DUBLIN"	TR914	Mature Applicants Midwifery                                 	#168	174
"UNIVERSITY COLLEGE DUBLIN"	DN001	Architecture                                                	495	535
"UNIVERSITY COLLEGE DUBLIN"	DN002	Medicine - (Undergraduate Entry)                            	#725	
"UNIVERSITY COLLEGE DUBLIN"	DN004	Radiography                                                 	525	540
"UNIVERSITY COLLEGE DUBLIN"	DN005	Veterinary Medicine - (Undergraduate Entry)                 	555	565
"UNIVERSITY COLLEGE DUBLIN"	DN006	Physiotherapy                                               	535*	555
"UNIVERSITY COLLEGE DUBLIN"	DN007	Social Science                                              	395	435
"UNIVERSITY COLLEGE DUBLIN"	DN008	Science                                                     	435	465
"UNIVERSITY COLLEGE DUBLIN"	DN009	Law (BCL)                                                   	480	500
"UNIVERSITY COLLEGE DUBLIN"	DN010	Agricultural Science                                        	420	445
"UNIVERSITY COLLEGE DUBLIN"	DN011	Music                                                       	#335	450
"UNIVERSITY COLLEGE DUBLIN"	DN012	Arts                                                        	365	410
"UNIVERSITY COLLEGE DUBLIN"	DN013	Commerce - Business with Chinese Studies                    	445	465
"UNIVERSITY COLLEGE DUBLIN"	DN015	Commerce                                                    	445	470
"UNIVERSITY COLLEGE DUBLIN"	DN016	Commerce (International) - with German                      	400	425
"UNIVERSITY COLLEGE DUBLIN"	DN017	Commerce (International) - with French                      	470*	490
"UNIVERSITY COLLEGE DUBLIN"	DN018	Commerce (International) - with Spanish                     	465	480
"UNIVERSITY COLLEGE DUBLIN"	DN019	Commerce (International) - with Italian                     	435*	445
"UNIVERSITY COLLEGE DUBLIN"	DN020	Actuarial and Financial Studies                             	545	560
"UNIVERSITY COLLEGE DUBLIN"	DN021	Business and Law                                            	480	505
"UNIVERSITY COLLEGE DUBLIN"	DN022	Arts - Part time Evening                                    	245	622
"UNIVERSITY COLLEGE DUBLIN"	DN023	Arts - Part time Day                                        	425	623
"UNIVERSITY COLLEGE DUBLIN"	DN024	Sports and Exercise Management                              	400	420
"UNIVERSITY COLLEGE DUBLIN"	DN026	Economics and Finance                                       	520	540
"UNIVERSITY COLLEGE DUBLIN"	DN028	BCL Maîtrise                                                	500	540
"UNIVERSITY COLLEGE DUBLIN"	DN029	Law with French Law (BCL)                                   	545	555
"UNIVERSITY COLLEGE DUBLIN"	DN030	Computer Science                                            	375	420
"UNIVERSITY COLLEGE DUBLIN"	DN031	Theoretical Physics                                         	405	500
"UNIVERSITY COLLEGE DUBLIN"	DN032	Mathematical Science                                        	440	510
"UNIVERSITY COLLEGE DUBLIN"	DN033	Physics with Astronomy and Space Science                    	385	445
"UNIVERSITY COLLEGE DUBLIN"	DN034	Pharmacology                                                	450	480
"UNIVERSITY COLLEGE DUBLIN"	DN035	Medicinal Chemistry and Chemical Biology                    	435	465
"UNIVERSITY COLLEGE DUBLIN"	DN036	Neuroscience                                                	500	510
"UNIVERSITY COLLEGE DUBLIN"	DN037	Biomedical, Health and Life Sciences	505	525
"UNIVERSITY COLLEGE DUBLIN"	DN038	Climate and Earth System Science                            	320	425
"UNIVERSITY COLLEGE DUBLIN"	DN039	Biochemistry and Molecular Biology                          	430	465
"UNIVERSITY COLLEGE DUBLIN"	DN040	Food Science                                                	410	435
"UNIVERSITY COLLEGE DUBLIN"	DN041	Landscape Architecture                                      	375	420
"UNIVERSITY COLLEGE DUBLIN"	DN042	Forestry                                                    	330	375
"UNIVERSITY COLLEGE DUBLIN"	DN043	Food and Agribusiness Management                            	390	410
"UNIVERSITY COLLEGE DUBLIN"	DN044	Agri-Environmental Sciences                                 	380	390
"UNIVERSITY COLLEGE DUBLIN"	DN045	Animal and Crop Production                                  	390	405
"UNIVERSITY COLLEGE DUBLIN"	DN046	Animal Science                                              	405	430
"UNIVERSITY COLLEGE DUBLIN"	DN047	Engineering Technology                                      	395	410
"UNIVERSITY COLLEGE DUBLIN"	DN048	Horticulture, Landscape and Sportsturf Management	350	380
"UNIVERSITY COLLEGE DUBLIN"	DN049	Animal Science - Equine                                     	410	445
"UNIVERSITY COLLEGE DUBLIN"	DN051	Economics                                                   	435	450
"UNIVERSITY COLLEGE DUBLIN"	DN052	History                                                     	445	465
"UNIVERSITY COLLEGE DUBLIN"	DN053	Philosophy                                                  	410	440
"UNIVERSITY COLLEGE DUBLIN"	DN054	Psychology                                                  	505	525
"UNIVERSITY COLLEGE DUBLIN"	DN055	English                                                     	475	500
"UNIVERSITY COLLEGE DUBLIN"	DN056	Integrated BA/MA in Liberal Arts                            	405	450
"UNIVERSITY COLLEGE DUBLIN"	DN057	Arts (International) - French                               	380	435
"UNIVERSITY COLLEGE DUBLIN"	DN058	Arts (International) - German                               	350	355
"UNIVERSITY COLLEGE DUBLIN"	DN059	Arts (International) - Spanish                              	435	440
"UNIVERSITY COLLEGE DUBLIN"	DN060	Law with History                                            	500	520
"UNIVERSITY COLLEGE DUBLIN"	DN063	Geography, Planning and Environmental Policy	385	415
"UNIVERSITY COLLEGE DUBLIN"	DN064	English with Drama                                          	355	410
"UNIVERSITY COLLEGE DUBLIN"	DN065	Law with Politics                                           	505	535
"UNIVERSITY COLLEGE DUBLIN"	DN066	Law with Philosophy                                         	515	520
"UNIVERSITY COLLEGE DUBLIN"	DN067	Law with Economics                                          	500	515
"UNIVERSITY COLLEGE DUBLIN"	DN068	English with Film                                           	400	435
"UNIVERSITY COLLEGE DUBLIN"	DN069	Arts (International) - Modern Languages                     	400	470
"UNIVERSITY COLLEGE DUBLIN"	DN077	Engineering                                                 	425	490
"UNIVERSITY COLLEGE DUBLIN"	DN078	Structural Engineering with Architecture                    	440	490
"UNIVERSITY COLLEGE DUBLIN"	DN090	Human Nutrition                                             	505	520
"UNIVERSITY COLLEGE DUBLIN"	DN091	Dairy Business                                              	370	410
"UNIVERSITY COLLEGE DUBLIN"	DN093	Archaeology and Geology                                     	345	415
"UNIVERSITY COLLEGE DUBLIN"	DN096	Health and Performance Science                              	430*	455
"UNIVERSITY COLLEGE DUBLIN"	DN102	Medicine - Graduate Entry                                   	#60*	627
"UNIVERSITY COLLEGE DUBLIN"	DN105	Veterinary Medicine - Graduate Entry                        	#	
"UNIVERSITY COLLEGE DUBLIN"	DN106	Veterinary Nursing                                          	430	490
"UNIVERSITY COLLEGE DUBLIN"	DN110	General Nursing                                             	400*	420
"UNIVERSITY COLLEGE DUBLIN"	DN111	Mature Applicants General Nursing                           	#163	166
"UNIVERSITY COLLEGE DUBLIN"	DN116	Children's and General Nursing (Integrated)                 	480*	495
"UNIVERSITY COLLEGE DUBLIN"	DN117	Mature Applicants Children's and General Nursing (Integrated)	#170*	172
"UNIVERSITY COLLEGE DUBLIN"	DN118	Midwifery                                                   	425*	460
"UNIVERSITY COLLEGE DUBLIN"	DN119	Mature Applicants Midwifery                                 	#172	181
"UNIVERSITY COLLEGE DUBLIN"	DN120	Psychiatric Nursing                                         	380	395
"UNIVERSITY COLLEGE DUBLIN"	DN121	Mature Applicants Psychiatric Nursing                       	#162	163
"DUNDALK IT"	DK810	Accounting and Finance                                      	300	355
"DUNDALK IT"	DK812	Marketing                                                   	300	325
"DUNDALK IT"	DK815	Public Relations                                            	300	335
"DUNDALK IT"	DK816	Business Studies                                            	300	340
"DUNDALK IT"	DK820	Computing in Games Development                              	315	370
"DUNDALK IT"	DK821	Computing                                                   	300	320
"DUNDALK IT"	DK830	Building Surveying                                          	300	350
"DUNDALK IT"	DK860	Applied Music                                               	#435	560
"DUNDALK IT"	DK861	Humanities                                                  	300	335
"DUNDALK IT"	DK862	Social Care                                                 	330	345
"DUNDALK IT"	DK870	General Nursing                                             	390	400
"DUNDALK IT"	DK871	Mature Applicants General Nursing                           	#169	174
"DUNDALK IT"	DK872	Intellectual Disability Nursing                             	350*	360
"DUNDALK IT"	DK873	Mature Applicants Intellectual Disability Nursing           	#151	159
"DUNDALK IT"	DK874	Psychiatric Nursing                                         	350*	360
"DUNDALK IT"	DK875	Mature Applicants Psychiatric Nursing                       	#157	163
"DUNDALK IT"	DK876	Early Childhood Studies                                     	350*	375
"DUNDALK IT"	DK877	Midwifery                                                   	400	405
"DUNDALK IT"	DK878	Mature Applicants Midwifery                                 	#161	168
"DUNDALK IT"	DK880	Health and Physical Activity                                	325	365
"GALWAY-MAYO IT"	GA180	Gnó agus Cumarsáid                                          	270	335
"GALWAY-MAYO IT"	GA181	Accounting                                                  	300	335
"GALWAY-MAYO IT"	GA380	Hotel and Catering Management                               	245	310
"GALWAY-MAYO IT"	GA480	Construction Management                                     	250	320
"GALWAY-MAYO IT"	GA481	Property Studies                                            	9999	
"GALWAY-MAYO IT"	GA780	Applied Freshwater and Marine Biology                       	340	355
"GALWAY-MAYO IT"	GA781	Applied Biology and Biopharmaceutical Science               	330	350
"GALWAY-MAYO IT"	GA782	Chemical and Pharmaceutical Science                         	310	325
"GALWAY-MAYO IT"	GA784	Science (Undenominated)                                     	330	345
"GALWAY-MAYO IT"	GA785	Medical Science                                             	400	425
"GALWAY-MAYO IT"	GA786	Forensic Science and Analysis                               	400	425
"GALWAY-MAYO IT"	GA880	General Nursing (at Castlebar)                              	400	415
"GALWAY-MAYO IT"	GA881	Mature Applicants General Nursing (at Castlebar)            	#166	170
"GALWAY-MAYO IT"	GA882	Psychiatric Nursing (at Castlebar)                          	400*	400
"GALWAY-MAYO IT"	GA883	Mature Applicants Psychiatric Nursing (at Castlebar)        	#171	179
"GALWAY-MAYO IT"	GA980	Design and Technology Education (at Letterfrack)            	425	450
"NUI - GALWAY"	GY101	Arts                                                        	350	395
"NUI - GALWAY"	GY103	Arts (Public and Social Policy)                             	315	335
"NUI - GALWAY"	GY104	Arts (Psychology)                                           	520	540
"NUI - GALWAY"	GY105	Arts (History)                                              	385	415
"NUI - GALWAY"	GY106	Na Dána (Cumarsáid)                                         	300	345
"NUI - GALWAY"	GY107	Na Dána (Gaeilge agus Léann an Aistriúcháin)                	375	470
"NUI - GALWAY"	GY108	Na Dána (Riarachán Gnó) - NUI Galway and LYIT	235	295
"NUI - GALWAY"	GY109	Arts (Mathematics and Education)                            	380	445
"NUI - GALWAY"	GY110	Arts with Children’s Studies                                	460	470
"NUI - GALWAY"	GY111	Arts with Creative Writing                                  	495	515
"NUI - GALWAY"	GY112	Arts with Film Studies                                      	460	475
"NUI - GALWAY"	GY113	Arts with Human Rights                                      	455	485
"NUI - GALWAY"	GY114	Arts with Irish Studies                                     	400	440
"NUI - GALWAY"	GY115	Arts with Theatre and Performance                           	475	505
"NUI - GALWAY"	GY116	Arts with Global Women’s Studies                            	335	350
"NUI - GALWAY"	GY117	Arts with Latin American Studies                            	345	375
"NUI - GALWAY"	GY120	Arts (Environment/Society/Youth/Family Studies at St Angelas)	300	325
"NUI - GALWAY"	GY201	Commerce                                                    	365	400
"NUI - GALWAY"	GY202	Commerce (International) with French                        	470	485
"NUI - GALWAY"	GY203	Commerce (International) with German                        	395	465
"NUI - GALWAY"	GY204	Commerce (International) with Spanish                       	345	410
"NUI - GALWAY"	GY205	Commerce (International) with Italian                       	335	405
"NUI - GALWAY"	GY206	Business Information Systems                                	345	375
"NUI - GALWAY"	GY207	Commerce (Accounting)                                       	410*	460
"NUI - GALWAY"	GY250	Corporate Law                                               	385	415
"NUI - GALWAY"	GY251	Civil Law                                                   	440	475
"NUI - GALWAY"	GY301	Science                                                     	345	410
"NUI - GALWAY"	GY303	Biomedical Science                                          	485	505
"NUI - GALWAY"	GY304	Biotechnology                                               	370	400
"NUI - GALWAY"	GY308	Environmental Science                                       	365	400
"NUI - GALWAY"	GY309	Financial Mathematics and Economics                         	415	490
"NUI - GALWAY"	GY310	Marine Science                                              	370	425
"NUI - GALWAY"	GY313	Health and Safety Systems                                   	310	330
"NUI - GALWAY"	GY314	Earth and Ocean Sciences                                    	350	400
"NUI - GALWAY"	GY315	Physics and Applied Physics                                 	425	485
"NUI - GALWAY"	GY316	Physics with Medical Physics                                	355	410
"NUI - GALWAY"	GY317	Physics with Astrophysics                                   	375	420
"NUI - GALWAY"	GY318	Biopharmaceutical Chemistry                                 	395	445
"NUI - GALWAY"	GY319	Mathematical Science                                        	450	520
"NUI - GALWAY"	GY350	Computer Science and Information Technology                 	325	380
"NUI - GALWAY"	GY401	Engineering (Undenominated)                                 	395	460
"NUI - GALWAY"	GY402	Civil Engineering                                           	395	450
"NUI - GALWAY"	GY405	Mechanical Engineering                                      	430	465
"NUI - GALWAY"	GY406	Electronic and Computer Engineering                         	390	445
"NUI - GALWAY"	GY408	Biomedical Engineering                                      	405	465
"NUI - GALWAY"	GY409	Environmental Engineering                                   	310	390
"NUI - GALWAY"	GY410	Project and Construction Management                         	320	360
"NUI - GALWAY"	GY411	Sports and Exercise Engineering                             	350	400
"NUI - GALWAY"	GY412	Engineering Innovation - Electronic                         	560	560
"NUI - GALWAY"	GY413	Energy Systems Engineering                                  	380	465
"NUI - GALWAY"	GY414	Electrical and Electronic Engineering                       	415	465
"NUI - GALWAY"	GY501	Medicine (five year/six year course)                        	#719	
"NUI - GALWAY"	GY502	Occupational Therapy                                        	500	510
"NUI - GALWAY"	GY503	Speech and Language Therapy                                 	495	515
"NUI - GALWAY"	GY504	Podiatry                                                    	445	460
"NUI - GALWAY"	GY515	General Nursing (Galway and Portiuncula)                    	440*	460
"NUI - GALWAY"	GY516	Psychiatric Nursing                                         	395*	415
"NUI - GALWAY"	GY517	Midwifery                                                   	425*	440
"NUI - GALWAY"	GY525	Mature Applicants General Nursing (Galway and Portiuncula)  	#169	176
"NUI - GALWAY"	GY526	Mature Applicants Psychiatric Nursing                       	#165*	167
"NUI - GALWAY"	GY527	Mature Applicants Midwifery                                 	#171	172
"LETTERKENNY IT	"	LY708	Applied Computing                                           	230	300
"LETTERKENNY IT	"	LY908	General Nursing                                             	390	415
"LETTERKENNY IT	"	LY918	Psychiatric Nursing                                         	340	355
"LETTERKENNY IT	"	LY928	Intellectual Disability Nursing                             	350	370
"LETTERKENNY IT	"	LY938	Mature Applicants General Nursing                           	#177	190
"LETTERKENNY IT	"	LY948	Mature Applicants Psychiatric Nursing                       	#172*	175
"LETTERKENNY IT	"	LY958	Mature Applicants Intellectual Disability Nursing           	#169	171
"MARY IMMACULATE LIMERICK"	MI004	Liberal Arts                                                	395	430
"MARY IMMACULATE LIMERICK"	MI005	Education - Primary Teaching                                	475*	500
"MARY IMMACULATE LIMERICK"	MI006	Education - Primary Teaching - Gaeltacht Applicants         	435	485
"MARY IMMACULATE LIMERICK"	MI007	Early Childhood Care and Education                          	370	395
"MARY IMMACULATE LIMERICK"	MI008	Primary Teaching in Education and Psychology                	540	555
"NATIONAL COUNSELLING INSTITUTE"	CI101	Counselling and Psychotherapy                               	240	310
"LIMERICK IT"	LC102	Art and Design                                              	#815	910
"LIMERICK IT"	LC231	Law and Taxation                                            	300	345
"LIMERICK IT"	LC241	Business (Accounting/Finance)                               	335	370
"LIMERICK IT"	LC251	Business (Marketing and Management)                         	335	360
"LIMERICK IT"	LC331	Software Development                                        	295	325
"LIMERICK IT"	LC341	Multimedia Programming and Design                           	310	340
"LIMERICK IT"	LC391	Computer Networks and Systems                               	260	305
"LIMERICK IT"	LC421	Civil Engineering Management                                	310	340
"LIMERICK IT"	LC461	Building Surveying                                          	245	305
"LIMERICK IT"	LC471	Quantity Surveying                                          	300	330
"LIMERICK IT"	LC481	Real Estate                                                 	280	315
"LIMERICK IT"	LC491	Construction Management                                     	290	325
"LIMERICK IT"	LC651	Science (Pharmaceutical and Forensic Analysis)              	370	395
"LIMERICK IT"	LC661	Drug and Medicinal Product Analysis                         	275	310
"LIMERICK IT"	LC921	Applied Social Studies (Social Care)                        	365	385
"LIMERICK IT"	LC931	Business with Tourism                                       	285	320
"LIMERICK IT"	LC941	Business with Event Management                              	300	330
"LIMERICK IT"	LC951	Business with Sports Management                             	310	340
"UNIVERSITY OF LIMERICK"	LM020	Law and Accounting                                          	445	495
"UNIVERSITY OF LIMERICK"	LM022	Politics and International Relations                        	340	365
"UNIVERSITY OF LIMERICK"	LM023	Health Informatics                                          	335	385
"UNIVERSITY OF LIMERICK"	LM029	Law Plus                                                    	440	470
"UNIVERSITY OF LIMERICK"	LM030	Irish Music and Dance                                       	#315*	440
"UNIVERSITY OF LIMERICK"	LM031	Voice and Dance                                             	#355	375
"UNIVERSITY OF LIMERICK"	LM032	Arts (Joint Honours)                                        	440*	465
"UNIVERSITY OF LIMERICK"	LM033	New Media and English                                       	375	405
"UNIVERSITY OF LIMERICK"	LM035	English and History                                         	385	410
"UNIVERSITY OF LIMERICK"	LM036	Economics and Sociology                                     	330	360
"UNIVERSITY OF LIMERICK"	LM037	Economics and Mathematical Sciences                         	385	425
"UNIVERSITY OF LIMERICK"	LM038	Psychology and Sociology                                    	480	495
"UNIVERSITY OF LIMERICK"	LM039	Journalism and New Media                                    	435*	460
"UNIVERSITY OF LIMERICK"	LM040	European Studies                                            	370	430
"UNIVERSITY OF LIMERICK"	LM041	Public Administration                                       	330	360
"UNIVERSITY OF LIMERICK"	LM043	International Insurance and European Studies                	315	355
"UNIVERSITY OF LIMERICK"	LM044	Applied Languages                                           	460	495
"UNIVERSITY OF LIMERICK"	LM045	Languages, Literature and Film	345	400
"UNIVERSITY OF LIMERICK"	LM046	History, Politics, Sociology and Social Studies 	370	405
"UNIVERSITY OF LIMERICK"	LM048	Irish and New Media/An Ghaeilge agus na Meáin Úra           	370	420
"UNIVERSITY OF LIMERICK"	LM050	Business Studies                                            	385	420
"UNIVERSITY OF LIMERICK"	LM051	Computer Systems                                            	300	345
"UNIVERSITY OF LIMERICK"	LM052	Business Studies with a Modern Language (French)            	385	445
"UNIVERSITY OF LIMERICK"	LM053	Business Studies with a Modern Language (German)            	385	415
"UNIVERSITY OF LIMERICK"	LM055	Business Studies with a Modern Language (Japanese)          	370	370
"UNIVERSITY OF LIMERICK"	LM058	Financial Mathematics                                       	345	430
"UNIVERSITY OF LIMERICK"	LM060	Mathematical Sciences                                       	350	460
"UNIVERSITY OF LIMERICK"	LM061	Pharmaceutical and Industrial Chemistry                     	360	410
"UNIVERSITY OF LIMERICK"	LM063	Production Management                                       	325	360
"UNIVERSITY OF LIMERICK"	LM064	Industrial Biochemistry                                     	370	460
"UNIVERSITY OF LIMERICK"	LM065	Applied Physics                                             	385	460
"UNIVERSITY OF LIMERICK"	LM066	Environmental Science                                       	360	395
"UNIVERSITY OF LIMERICK"	LM067	Wood Science and Technology                                 	305	365
"UNIVERSITY OF LIMERICK"	LM068	Food Science and Health                                     	360	405
"UNIVERSITY OF LIMERICK"	LM069	Computer Engineering                                        	435	480
"UNIVERSITY OF LIMERICK"	LM070	Electronic Engineering                                      	470	570
"UNIVERSITY OF LIMERICK"	LM071	Biomedical Engineering                                      	410	500
"UNIVERSITY OF LIMERICK"	LM073	Mechanical Engineering                                      	405	490
"UNIVERSITY OF LIMERICK"	LM074	Computer Aided Engineering and Design                       	405	495
"UNIVERSITY OF LIMERICK"	LM076	Product Design and Technology                               	340	385
"UNIVERSITY OF LIMERICK"	LM077	Aeronautical Engineering                                    	410	450
"UNIVERSITY OF LIMERICK"	LM080	Electronics                                                 	310	355
"UNIVERSITY OF LIMERICK"	LM082	Construction Management and Engineering                     	350	390
"UNIVERSITY OF LIMERICK"	LM083	Mobile Communications and Security                          	335	380
"UNIVERSITY OF LIMERICK"	LM085	Civil Engineering                                           	390	465
"UNIVERSITY OF LIMERICK"	LM086	Health and Safety                                           	345	385
"UNIVERSITY OF LIMERICK"	LM087	Energy                                                      	400	435
"UNIVERSITY OF LIMERICK"	LM088	Mathematics and Physics                                     	375	545
"UNIVERSITY OF LIMERICK"	LM089	Sport and Exercise Sciences                                 	425*	455
"UNIVERSITY OF LIMERICK"	LM090	Physical Education with concurrent Teacher Education        	495*	515
"UNIVERSITY OF LIMERICK"	LM092	Science with concurrent Teacher Ed (Bio Sciences with Physic	455	480
"UNIVERSITY OF LIMERICK"	LM093	Equine Science                                              	335	365
"UNIVERSITY OF LIMERICK"	LM094	Materials and Architectural Technology with concurrent Teacher ed	440	465
"UNIVERSITY OF LIMERICK"	LM095	Materials and Engineering Technology with concurrent Teacher ed	430*	450
"UNIVERSITY OF LIMERICK"	LM096	Science with concurrent Teacher Education (Physics and Chem)	450	470
"UNIVERSITY OF LIMERICK"	LM098	Languages with concurrent Teacher Education                 	370	445
"UNIVERSITY OF LIMERICK"	LM099	Architecture                                                	#400	480
"UNIVERSITY OF LIMERICK"	LM100	Physiotherapy                                               	560	585
"UNIVERSITY OF LIMERICK"	LM101	Medicine - Graduate Entry                                   	#56*	585
"UNIVERSITY OF LIMERICK"	LM102	Psychology                                                  	510*	530
