Institution	Code	Course	EOS	Mid
"National College of Ireland (NCI)"	NC023	Tech Management with Data Analytics, Social Media and Business Analysis	255	305
"Royal College of Surgeons in Ireland"	RC001	Medicine - Undergraduate Entry	#724*	727
"Royal College of Surgeons in Ireland"	RC004	Physiotherapy	535	540
"Royal College of Surgeons in Ireland"	RC005	Pharmacy	545	550
"Royal College of Surgeons in Ireland"	RC101	Medicine - Graduate Entry	#58*	59
"Trinity College Dublin"	TR002	Music	#380	455
"Trinity College Dublin"	TR003	History	495	510
"Trinity College Dublin"	TR004	Law	525*	545
"Trinity College Dublin"	TR005	Philosophy	455	480
"Trinity College Dublin"	TR006	Psychology	535*	555
"Trinity College Dublin"	TR007	Clinical Speech and Language Studies	520*	555
"Trinity College Dublin"	TR008	World Religions and Theology	350	410
"Trinity College Dublin"	TR009	Music Education	#435	485
"Trinity College Dublin"	TR012	History and Political Science	535*	555
"Trinity College Dublin"	TR015	Philosophy, Political Science, Economics and Sociology	555*	570
"Trinity College Dublin"	TR016	Deaf Studies	335	395
"Trinity College Dublin"	TR017	Law and Business	580	590
"Trinity College Dublin"	TR018	Law and French	575	590
"Trinity College Dublin"	TR019	Law and German	535*	570
"Trinity College Dublin"	TR020	Law and Political Science	575	590
"Trinity College Dublin"	TR021	Classics	360	455
"Trinity College Dublin"	TR022	Early and Modern Irish	375	475
"Trinity College Dublin"	TR023	English Studies	515	540
"Trinity College Dublin"	TR024	European Studies	535	555
"Trinity College Dublin"	TR025	Drama and Theatre Studies	#425	475
"Trinity College Dublin"	TR028	Ancient and Medieval History and Culture	395*	460
"Trinity College Dublin"	TR029	Political Science and Geography	475	495
"Trinity College Dublin"	TR030	Catholic Theological Studies	330	360
"Trinity College Dublin"	TR031	Mathematics	545	580
"Trinity College Dublin"	TR032	Engineering	500*	530
"Trinity College Dublin"	TR033	Computer Science	480*	505
"Trinity College Dublin"	TR034	Management Science and Information Systems Studies	565	595
"Trinity College Dublin"	TR035	Theoretical Physics	555	590
"Trinity College Dublin"	TR038	Engineering with Management	500	540
"Trinity College Dublin"	TR039	Computer Science and Language	465	495
"Trinity College Dublin"	TR051	Medicine	#729*	741
"Trinity College Dublin"	TR052	Dental Science	585*	595
"Trinity College Dublin"	TR053	Physiotherapy	535*	550
"Trinity College Dublin"	TR054	Occupational Therapy	510	525
"Trinity College Dublin"	TR055	Radiation Therapy	515*	530
"Trinity College Dublin"	TR056	Human Health and Disease	530	545
"Trinity College Dublin"	TR071	Science	500	530
"Trinity College Dublin"	TR072	Pharmacy	555*	575
"Trinity College Dublin"	TR073	Human Genetics	570	585
"Trinity College Dublin"	TR074	Chemistry with Molecular Modelling	485	495
"Trinity College Dublin"	TR075	Medicinal Chemistry	500*	535
"Trinity College Dublin"	TR076	Nanoscience, Physics and Chemistry of Advanced Materials	585*	615
"Trinity College Dublin"	TR077	Earth Sciences	490	520
"Trinity College Dublin"	TR080	Business	535	560
"Trinity College Dublin"	TR081	Business, Economic and Social Studies (BESS)	510*	530
"Trinity College Dublin"	TR082	Computer Science and Business	505*	530
"Trinity College Dublin"	TR083	Sociology and Social Policy	480*	500
"Trinity College Dublin"	TR084	Social Studies (Social Work)	460*	485
"Trinity College Dublin"	TR085	Business Studies and French	525	545
"Trinity College Dublin"	TR086	Business Studies and German	495*	515
"Trinity College Dublin"	TR087	Business Studies and Russian	450	475
"Trinity College Dublin"	TR089	Business Studies and Polish	415*	430
"Trinity College Dublin"	TR090	Business Studies and Spanish	515*	555
"Trinity College Dublin"	TR091	General Nursing (Meath and St James`s)	425	445
"Trinity College Dublin"	TR092	Mature Applicants General Nursing (Meath and St James`s)	#171	177
"Trinity College Dublin"	TR093	General Nursing (Adelaide School of Nursing)	#400	410
"Trinity College Dublin"	TR094	Mature Applicants General Nursing (Adelaide School of Nursing)	#177	186
"Trinity College Dublin"	TR095	Mental Health Nursing	375	405
"Trinity College Dublin"	TR096	Mature Applicants Mental Health Nursing	#154	163
"Trinity College Dublin"	TR097	Intellectual Disability Nursing	355	385
"Trinity College Dublin"	TR098	Mature Applicants Intellectual Disability Nursing	#152	163
"Trinity College Dublin"	TR911	Children`s and General Nursing (Integrated)	485	495
"Trinity College Dublin"	TR912	Mature Applicants Children`s and General Nursing (Integrated)	#174*	182
"Trinity College Dublin"	TR913	Midwifery	450*	475
"Trinity College Dublin"	TR914	Mature Applicants Midwifery	#171	179
"University College Dublin (NUI)"	DN100	Architecture	510*	540
"University College Dublin (NUI)"	DN120	Landscape Architecture	AQA	405
"University College Dublin (NUI)"	DN140	Structural Engineering with Architecture	475	495
"University College Dublin (NUI)"	DN150	Engineering	510	555
"University College Dublin (NUI)"	DN200	Science	510	540
"University College Dublin (NUI)"	DN201	Computer Science	485	510
"University College Dublin (NUI)"	DN230	Actuarial and Financial Studies	560	580
"University College Dublin (NUI)"	DN250	Agricultural Science	460	495
"University College Dublin (NUI)"	DN252	Dairy Business	440	450
"University College Dublin (NUI)"	DN253	Agri-Environmental Sciences	430	445
"University College Dublin (NUI)"	DN261	Food Science	485	500
"University College Dublin (NUI)"	DN262	Human Nutrition	530	545
"University College Dublin (NUI)"	DN271	Forestry	AQA	355
"University College Dublin (NUI)"	DN272	Horticulture, Landscape and Sportsturf Management	AQA	390
"University College Dublin (NUI)"	DN300	Veterinary Medicine - Undergraduate Entry	565	585
"University College Dublin (NUI)"	DN301	Veterinary Medicine - Graduate Entry	697	697
"University College Dublin (NUI)"	DN310	Veterinary Nursing	465	485
"University College Dublin (NUI)"	DN400	Medicine - Undergraduate Entry	#730*	741
"University College Dublin (NUI)"	DN401	Medicine - Graduate Entry	#59*	62
"University College Dublin (NUI)"	DN410	Radiography	525	545
"University College Dublin (NUI)"	DN420	Physiotherapy	550	565
"University College Dublin (NUI)"	DN425	Health and Performance Science	495	515
"University College Dublin (NUI)"	DN430	Sport and Exercise Management	435*	460
"University College Dublin (NUI)"	DN440	Biomedical, Health and Life Sciences	540*	560
"University College Dublin (NUI)"	DN450	General Nursing	420	440
"University College Dublin (NUI)"	DN451	Children`s and General Nursing (Integrated)	485	505
"University College Dublin (NUI)"	DN452	Midwifery	480	490
"University College Dublin (NUI)"	DN453	Mental Health Nursing	385	410
"University College Dublin (NUI)"	DN460	Mature Applicants General Nursing	#168*	172
"University College Dublin (NUI)"	DN461	Mature Applicants Children`s and General Nursing (Integrated)	#182*	185
"University College Dublin (NUI)"	DN462	Mature Applicants Midwifery	#178	186
"University College Dublin (NUI)"	DN463	Mature Applicants Mental Health Nursing	#166	170
"University College Dublin (NUI)"	DN500	BA Degree - joint honours - full time	310	400
"University College Dublin (NUI)"	DN501	BA Degree - joint honours - part time	310	405
"University College Dublin (NUI)"	DN510	Economics	495	500
"University College Dublin (NUI)"	DN511	English	445	480
"University College Dublin (NUI)"	DN512	English with Drama	305	375
"University College Dublin (NUI)"	DN513	English with Film	415	470
"University College Dublin (NUI)"	DN514	Planning, Geography and Environment	290	365
"University College Dublin (NUI)"	DN515	History	380	450
"University College Dublin (NUI)"	DN519	Psychology	500	520
"University College Dublin (NUI)"	DN541	International Languages	455	495
"University College Dublin (NUI)"	DN550	Social Science	415	450
"University College Dublin (NUI)"	DN600	Law	525	545
"University College Dublin (NUI)"	DN610	Business and Law	520	545
"University College Dublin (NUI)"	DN615	BCL Maîtrise	555	565
"University College Dublin (NUI)"	DN650	Commerce	500	515
"University College Dublin (NUI)"	DN660	Commerce International	510	530
"University College Dublin (NUI)"	DN670	Quantitative Business	580*	595
"Dundalk Institute of Technology"	DK810	Accounting and Finance	300	383
"Dundalk Institute of Technology"	DK816	Business Studies	300	350
"Dundalk Institute of Technology"	DK817	Business Studies (Years 1 and 2 at Monaghan Institute)		
"Dundalk Institute of Technology"	DK820	Computing in Games Development	315	370
"Dundalk Institute of Technology"	DK821	Computing	300	360
"Dundalk Institute of Technology"	DK830	Building Surveying	300	340
"Dundalk Institute of Technology"	DK860	Applied Music	#510	585
"Dundalk Institute of Technology"	DK861	Digital Humanities	300	350
"Dundalk Institute of Technology"	DK862	Social Care	300	340
"Dundalk Institute of Technology"	DK863	Communications in Creative Media	315	365
"Dundalk Institute of Technology"	DK864	Film and Television Production	300	350
"Dundalk Institute of Technology"	DK865	Production of Music and Audio	300	350
"Dundalk Institute of Technology"	DK870	General Nursing	400*	410
"Dundalk Institute of Technology"	DK871	Mature Applicants General Nursing	#170	178
"Dundalk Institute of Technology"	DK872	Intellectual Disability Nursing	320	340
"Dundalk Institute of Technology"	DK873	Mature Applicants Intellectual Disability Nursing	#139	147
"Dundalk Institute of Technology"	DK874	Psychiatric Nursing	340	365
"Dundalk Institute of Technology"	DK875	Mature Applicants Psychiatric Nursing	#152	164
"Dundalk Institute of Technology"	DK876	Early Childhood Studies	305	360
"Dundalk Institute of Technology"	DK877	Midwifery	395*	415
"Dundalk Institute of Technology"	DK878	Mature Applicants Midwifery	#178*	201
"Dundalk Institute of Technology"	DK880	Health and Physical Activity	300	340
"Dundalk Institute of Technology"	DK881	Environmental Bioscience	330	385
"Dundalk Institute of Technology"	DK882	Agriculture	355	390
"Dundalk Institute of Technology"	DK890	Multimedia Web Development	300	367
"Galway-Mayo Institute of Technology"	GA181	Accounting	300	385
"Galway-Mayo Institute of Technology"	GA182	Business	290	350
"Galway-Mayo Institute of Technology"	GA183	Business Information Systems	305	345
"Galway-Mayo Institute of Technology"	GA184	Business in Marketing and Sales	300	345
"Galway-Mayo Institute of Technology"	GA185	Business in Finance and Economics	315	355
"Galway-Mayo Institute of Technology"	GA186	Business with Entrepreneurship	290	340
"Galway-Mayo Institute of Technology"	GA187	Business in Rural Enterprise and Agri-Business  Mountbellew Campus	300	350
"Galway-Mayo Institute of Technology"	GA281	Film and Documentary	350	385
"Galway-Mayo Institute of Technology"	GA282	Heritage Studies	200	300
"Galway-Mayo Institute of Technology"	GA283	Contemporary Art	250	360
"Galway-Mayo Institute of Technology"	GA284	Design	310	385
"Galway-Mayo Institute of Technology"	GA380	Hotel and Catering Management	255	325
"Galway-Mayo Institute of Technology"	GA480	Construction Management	260	315
"Galway-Mayo Institute of Technology"	GA482	Quantity Surveying and Construction Economics	240	315
"Galway-Mayo Institute of Technology"	GA483	Architectural Technology	265	345
"Galway-Mayo Institute of Technology"	GA484	Civil Engineering	275	355
"Galway-Mayo Institute of Technology"	GA680	Mechanical Engineering	300	360
"Galway-Mayo Institute of Technology"	GA681	Energy Engineering	250	370
"Galway-Mayo Institute of Technology"	GA780	Applied Freshwater and Marine Biology	300	356
"Galway-Mayo Institute of Technology"	GA781	Applied Biology and Biopharmaceutical Science	305	370
"Galway-Mayo Institute of Technology"	GA782	Chemical and Pharmaceutical Science	315	350
"Galway-Mayo Institute of Technology"	GA783	Physics and Instrumentation	315	350
"Galway-Mayo Institute of Technology"	GA784	Science (Undenominated)	300	365
"Galway-Mayo Institute of Technology"	GA785	Medical Science	445	475
"Galway-Mayo Institute of Technology"	GA786	Forensic Science and Analysis	310	355
"Galway-Mayo Institute of Technology"	GA787	Computing in Software Development	300	365
"Galway-Mayo Institute of Technology"	GA788	Computing and Digital Media	300	330
"Galway-Mayo Institute of Technology"	GA789	Agriculture and Environmental Management - Mountbellew Campus	300	370
"Galway-Mayo Institute of Technology"	GA790	Sport and Exercise Science	400	425
"Galway-Mayo Institute of Technology"	GA880	General Nursing - Mayo Campus	410*	420
"Galway-Mayo Institute of Technology"	GA881	Mature Applicants General Nursing - Mayo Campus	#175	180
"Galway-Mayo Institute of Technology"	GA882	Psychiatric Nursing - Mayo Campus	365*	380
"Galway-Mayo Institute of Technology"	GA883	Mature Applicants Psychiatric Nursing - Mayo Campus	#164	174
"Galway-Mayo Institute of Technology"	GA884	Digital Media and Society - Mayo Campus		
"Galway-Mayo Institute of Technology"	GA885	Outdoor Education - Mayo Campus	240	325
"Galway-Mayo Institute of Technology"	GA886	Business - Mayo Campus	250	350
"Galway-Mayo Institute of Technology"	GA887	History and Geography - Mayo Campus		
"Galway-Mayo Institute of Technology"	GA889	Applied Social Care - Mayo Campus	300	361
"Galway-Mayo Institute of Technology"	GA980	Education (Design Graphics and Construction) - Letterfrack Campus	370	390
"Galway-Mayo Institute of Technology"	GA981	Furniture Design and Manufacture - Letterfrack Campus	235	325
"Galway-Mayo Institute of Technology"	GA982	Furniture and Wood Technology - Letterfrack Campus	265	360
"National University of Ireland, Galway"	GY101	Arts Joint Honours Degree	300	365
"National University of Ireland, Galway"	GY103	Arts (Public and Social Policy)	320	370
"National University of Ireland, Galway"	GY104	Arts (Psychology)	495	520
"National University of Ireland, Galway"	GY105	Arts (History)	310	350
"National University of Ireland, Galway"	GY107	Na Dána (Gaeilge agus Léann an Aistriúcháin)	365	380
"National University of Ireland, Galway"	GY109	Arts (Mathematics and Education)	435	485
"National University of Ireland, Galway"	GY110	Arts with Children`s Studies	390	420
"National University of Ireland, Galway"	GY111	Arts with Creative Writing	425	475
"National University of Ireland, Galway"	GY112	Arts with Film Studies	310	360
"National University of Ireland, Galway"	GY113	Arts with Human Rights	320	390
"National University of Ireland, Galway"	GY114	Arts with Irish Studies	340	380
"National University of Ireland, Galway"	GY115	Arts with Performing Arts Studies	335	375
"National University of Ireland, Galway"	GY117	Arts with Latin American Studies	350	430
"National University of Ireland, Galway"	GY118	Arts (Drama, Theatre and Performance Studies)	400	460
"National University of Ireland, Galway"	GY119	Arts with Journalism	410	430
"National University of Ireland, Galway"	GY120	Arts (Child, Youth and Family: Policy and Practice)	305	350
"National University of Ireland, Galway"	GY121	Arts (Children`s Studies)	330	375
"National University of Ireland, Galway"	GY122	Na Dána (Cumarsáid agus Gaeilge)	330	400
"National University of Ireland, Galway"	GY201	Commerce	395	425
"National University of Ireland, Galway"	GY202	Commerce (International) with French	480	500
"National University of Ireland, Galway"	GY203	Commerce (International) with German	480	490
"National University of Ireland, Galway"	GY204	Commerce (International) with Spanish	480	505
"National University of Ireland, Galway"	GY206	Business Information Systems	430	455
"National University of Ireland, Galway"	GY207	Commerce (Accounting)	460	490
"National University of Ireland, Galway"	GY208	Commerce (Gaeilge)	395	425
"National University of Ireland, Galway"	GY209	Commerce (Global Experience)	500	515
"National University of Ireland, Galway"	GY250	Corporate Law	380	410
"National University of Ireland, Galway"	GY251	Civil Law	430	465
"National University of Ireland, Galway"	GY261	Business Studies in International Hotel Management (Shannon)	#488	572
"National University of Ireland, Galway"	GY262	Commerce in International Hotel Management (Shannon)	#630	642
"National University of Ireland, Galway"	GY301	Science	400	450
"National University of Ireland, Galway"	GY303	Biomedical Science	525	550
"National University of Ireland, Galway"	GY304	Biotechnology	440	475
"National University of Ireland, Galway"	GY308	Environmental Science	400	430
"National University of Ireland, Galway"	GY309	Financial Mathematics and Economics	485	530
"National University of Ireland, Galway"	GY310	Marine Science	405	460
"National University of Ireland, Galway"	GY313	Health and Safety Systems	310	355
"National University of Ireland, Galway"	GY314	Earth and Ocean Sciences	400	465
"National University of Ireland, Galway"	GY318	Biopharmaceutical Chemistry	500	515
"National University of Ireland, Galway"	GY319	Mathematical Science	455	505
"National University of Ireland, Galway"	GY320	Physics (Degree options: Applied, Astrophysics, Biomedical, Theoretical)	450	490
"National University of Ireland, Galway"	GY350	Computer Science and Information Technology	425	455
"National University of Ireland, Galway"	GY401	Engineering (Undenominated)	445	495
"National University of Ireland, Galway"	GY402	Civil Engineering	430	440
"National University of Ireland, Galway"	GY405	Mechanical Engineering	430	465
"National University of Ireland, Galway"	GY406	Electronic and Computer Engineering	435	480
"National University of Ireland, Galway"	GY408	Biomedical Engineering	500	535
"National University of Ireland, Galway"	GY410	Project and Construction Management	355	385
"National University of Ireland, Galway"	GY413	Energy Systems Engineering	425	490
"National University of Ireland, Galway"	GY414	Electrical and Electronic Engineering	445	510
"National University of Ireland, Galway"	GY501	Medicine (5 year/6 year and embedded PhD options) includes Mature Entry	#722*	727
"National University of Ireland, Galway"	GY502	Occupational Therapy	520	535
"National University of Ireland, Galway"	GY503	Speech and Language Therapy	520	535
"National University of Ireland, Galway"	GY504	Podiatry	440	475
"National University of Ireland, Galway"	GY515	General Nursing (Galway and Portiuncula)	445	475
"National University of Ireland, Galway"	GY516	Psychiatric Nursing	405	420
"National University of Ireland, Galway"	GY517	Midwifery	440	470
"National University of Ireland, Galway"	GY525	Mature Applicants General Nursing (Galway and Portiuncula)	#179	185
"National University of Ireland, Galway"	GY526	Mature Applicants Psychiatric Nursing	#169*	175
"National University of Ireland, Galway"	GY527	Mature Applicants Midwifery	#175	178
"Letterkenny Institute of Technology"	LY108	Business - Accounting	305	370
"Letterkenny Institute of Technology"	LY118	Business	280	345
"Letterkenny Institute of Technology"	LY208	Law	290	340
"Letterkenny Institute of Technology"	LY218	Business - with French/Spanish/German/Irish	210	355
"Letterkenny Institute of Technology"	LY228	Sports Coaching and Performance	250	315
"Letterkenny Institute of Technology"	LY408	Visual Communication and Graphic Design	#240	330
"Letterkenny Institute of Technology"	LY508	Fire Safety Engineering	220	355
"Letterkenny Institute of Technology"	LY518	Quantity Surveying	290	345
"Letterkenny Institute of Technology"	LY708	Computing	300	355
"Letterkenny Institute of Technology"	LY818	Science	305	380
"Letterkenny Institute of Technology"	LY908	General Nursing	400*	415
"Letterkenny Institute of Technology"	LY918	Psychiatric Nursing	350	375
"Letterkenny Institute of Technology"	LY928	Intellectual Disability Nursing	315	350
"Letterkenny Institute of Technology"	LY938	Mature Applicants General Nursing	#176	179
"Letterkenny Institute of Technology"	LY948	Mature Applicants Psychiatric Nursing	#144	168
"Letterkenny Institute of Technology"	LY958	Mature Applicants Intellectual Disability Nursing	#149	153
"Letterkenny Institute of Technology"	LY968	Early Childhood Care, Health and Education	280	320
"Letterkenny Institute of Technology"	LY978	Health & Social Care	260	315
"Mary Immaculate College"	MI001	Contemporary & Applied Theatre Studies      (Workshop and Interview)	#255	305
"Mary Immaculate College"	MI004	Liberal Arts	310	380
"Mary Immaculate College"	MI005	Education - Primary Teaching	460	490
"Mary Immaculate College"	MI006	Education - Primary Teaching - Gaeltacht Applicants	#430	465
"Mary Immaculate College"	MI007	Early Childhood Care and Education	360*	410
"Mary Immaculate College"	MI008	Education and Psychology - Primary Teaching	540	565
"Mary Immaculate College"	MI009	Education, Business Studies and Accounting (Thurles)	340	385
"Mary Immaculate College"	MI010	Education, Business Studies and Religious Studies (Thurles)	325	365
"Mary Immaculate College"	MI011	Education, Irish and Religious Studies (Thurles)	375	395
"Mary Immaculate College"	MI012	Education, Irish and Business Studies (Thurles)	360	435
"Irish College of Humanities & Applied Sciences"	CI101	Counselling and Psychotherapy (Limerick)	220	315
"Irish College of Humanities & Applied Sciences"	CI107	Counselling and Youth Studies (Limerick)	255	325
"Irish College of Humanities & Applied Sciences"	CI108	Counselling and Addiction Studies (Limerick)	315	335
"Limerick Institute of Technology"	LC110	Art and Design	#650	875
"Limerick Institute of Technology"	LC114	Design (Fashion Knitwear and Textiles - Portfolio)	#655	910
"Limerick Institute of Technology"	LC223	Law and Taxation	280	350
"Limerick Institute of Technology"	LC224	Business (Accounting and Finance)	310	360
"Limerick Institute of Technology"	LC225	Business (Marketing and Management)	295	350
"Limerick Institute of Technology"	LC226	Business (Enterprise and Innovation)	230	300
"Limerick Institute of Technology"	LC231	Business Technology	255	305
"Limerick Institute of Technology"	LC233	Software Development	255	310
"Limerick Institute of Technology"	LC234	Multimedia Programming and Design	250	325
"Limerick Institute of Technology"	LC236	Internet Systems Development	335	350
"Limerick Institute of Technology"	LC239	Computer Networks and Systems Management	300	333
"Limerick Institute of Technology"	LC241	Construction Management	255	305
"Limerick Institute of Technology"	LC242	Property Valuation and Management	300	320
"Limerick Institute of Technology"	LC243	Quantity Surveying	310	350
"Limerick Institute of Technology"	LC248	Built Environment - Undenominated	290	325
"Limerick Institute of Technology"	LC252	Civil Engineering Management	250	320
"Limerick Institute of Technology"	LC265	Pharmaceutical and Forensic Analysis	355	380
"Limerick Institute of Technology"	LC266	Drug and Medicinal Product Analysis	300	330
"Limerick Institute of Technology"	LC275	Electrical Systems	240	305
"Limerick Institute of Technology"	LC292	Social Care Work	330	370
"Limerick Institute of Technology"	LC293	Business Studies with Travel and Tourism Management	250	295
"Limerick Institute of Technology"	LC294	Business Studies with Event Management	300	335
"Limerick Institute of Technology"	LC295	Business Studies with Sports Management	280	325
"Limerick Institute of Technology"	LC402	Social Care Work (Thurles)	311	355
"Limerick Institute of Technology"	LC407	Social and Community Studies (Thurles)	9999	
"Limerick Institute of Technology"	LC408	Environmental and Natural Resource Management (Thurles)	275	365
"Limerick Institute of Technology"	LC411	Business (Marketing and Management - Thurles)	280	390
"Limerick Institute of Technology"	LC418	Computing - Games Design and Development (Thurles)	265	330
"Limerick Institute of Technology"	LC422	Sports Strength and Conditioning (Thurles)	300	344
"Limerick Institute of Technology"	LC502	Game Art and Design  (Clonmel - Portfolio)	#587	805
"Limerick Institute of Technology"	LC513	Business (Clonmel)	285	320
"Limerick Institute of Technology"	LC517	Creative Multimedia (Clonmel)	185	317
"Limerick Institute of Technology"	LC518	Digital Animation Production  (Clonmel - Portfolio)	#611	860
"University of Limerick"	LM020	Law and Accounting	440	475
"University of Limerick"	LM022	Politics and International Relations	330	405
"University of Limerick"	LM028	Criminal Justice	400	415
"University of Limerick"	LM029	Law Plus	460	485
"University of Limerick"	LM030	Irish Music and Dance	#345	410
"University of Limerick"	LM031	Voice and Dance	#315	380
"University of Limerick"	LM032	Arts (Joint Honours)	425	450
"University of Limerick"	LM033	New Media and English	330	365
"University of Limerick"	LM035	English and History	335	380
"University of Limerick"	LM036	Economics and Sociology	380	400
"University of Limerick"	LM037	Economics and Mathematical Sciences	410	485
"University of Limerick"	LM038	Psychology and Sociology	505*	510
"University of Limerick"	LM039	Journalism and New Media	410	450
"University of Limerick"	LM040	European Studies	375	410
"University of Limerick"	LM041	Politics and Public Administration	330	370
"University of Limerick"	LM044	Applied Languages (two or three languages to degree level)	415	465
"University of Limerick"	LM045	Language and Literature	345	375
"University of Limerick"	LM046	History, Politics, Sociology and Social Studies	325	360
"University of Limerick"	LM048	Gaeilge+	320	365
"University of Limerick"	LM050	Business Studies	425*	450
"University of Limerick"	LM051	Computer Systems	380	425
"University of Limerick"	LM052	Business Studies with a Modern Language (French)	430	465
"University of Limerick"	LM053	Business Studies with a Modern Language (German)	430	455
"University of Limerick"	LM055	Business Studies with a Modern Language (Japanese)	425	465
"University of Limerick"	LM056	International Business	505	525
"University of Limerick"	LM058	Financial Mathematics	435	485
"University of Limerick"	LM060	Mathematical Sciences	450	515
"University of Limerick"	LM061	Pharmaceutical and Industrial Chemistry	405	450
"University of Limerick"	LM063	Technology Management	350	390
"University of Limerick"	LM064	Industrial Biochemistry	420	460
"University of Limerick"	LM065	Applied Physics	415	475
"University of Limerick"	LM066	Environmental Science	385	420
"University of Limerick"	LM068	Food Science and Health	460	475
"University of Limerick"	LM071	Biomedical Engineering	460	490
"University of Limerick"	LM073	Mechanical Engineering	440	480
"University of Limerick"	LM076	Product Design and Technology	435	460
"University of Limerick"	LM077	Aeronautical Engineering	500	540
"University of Limerick"	LM080	Electronics	365	385
"University of Limerick"	LM082	Construction Management and Engineering	365	400
"University of Limerick"	LM083	Mobile Communications and Security	345	380
"University of Limerick"	LM085	Civil Engineering	465	500
"University of Limerick"	LM087	Energy	385	425
"University of Limerick"	LM088	Mathematics and Physics	475	520
"University of Limerick"	LM089	Sport and Exercise Sciences	475	485
"University of Limerick"	LM090	Physical Education with Teacher Ed	505*	520
"University of Limerick"	LM092	Science with Teacher Ed (Biology with Phys or Chem or Ag Science)	480	500
"University of Limerick"	LM093	Equine Science	360	400
"University of Limerick"	LM094	Materials and Architectural Technology with Teacher Ed	415	440
"University of Limerick"	LM095	Materials and Engineering Technology with Teacher Ed	395	420
"University of Limerick"	LM096	Science with Teacher Ed (Physical Sciences with Chemistry and Physics)	420	445
"University of Limerick"	LM099	Architecture	#420	465
"University of Limerick"	LM100	Physiotherapy	555	565
"University of Limerick"	LM101	Medicine - Graduate Entry	#55	56
"University of Limerick"	LM102	Psychology	525	535
"University of Limerick"	LM103	Paramedic Studies	#310	380
"University of Limerick"	LM110	Computer Games Development	350	385
"University of Limerick"	LM113	Digital Media Design	340	360
"University of Limerick"	LM114	Music, Media and Performance Technology	340	420
"University of Limerick"	LM115	Chemical and Biochemical Engineering	440	505
"University of Limerick"	LM116	Engineering Choice - Degree options	430	475
"University of Limerick"	LM117	Science Choice - Degree options	405*	440
"University of Limerick"	LM118	Electronic and Computer Engineering - with defined Degree Options	425	475
"University of Limerick"	LM119	Design and Manufacture	420	515
"University of Limerick"	LM120	Aircraft Maintenance and Airworthiness Engineering	400	430
"University of Limerick"	LM150	General Nursing	460*	480
"University of Limerick"	LM151	Mature Applicants General Nursing	#180	185
"University of Limerick"	LM152	Mental Health Nursing	440	455
"University of Limerick"	LM153	Mature Applicants Mental Health Nursing	#166*	173
"University of Limerick"	LM154	Intellectual Disability Nursing	395*	440
"University of Limerick"	LM155	Mature Applicants Intellectual Disability Nursing	#165	168
"University of Limerick"	LM156	Midwifery	430*	445
"University of Limerick"	LM157	Mature Applicants Midwifery	#178	185
"Pontifical University, St Patrick's College"	MU001	Theology and Arts	300	320
"Pontifical University, St Patrick's College"	MU002	Theology	360	360
"Maynooth University"	MH001	Education - Primary Teaching (Froebel)	495	515
"Maynooth University"	MH002	Education - Primary Teaching - Gaeltacht Applicants (Froebel)		
"Maynooth University"	MH101	Arts	330	380
"Maynooth University"	MH102	Music Technology	325	395
"Maynooth University"	MH103	Music	#290	435
"Maynooth University"	MH106	Psychology	485	490
"Maynooth University"	MH107	Social Science	375	395
"Maynooth University"	MH108	European Studies	340	380
"Maynooth University"	MH109	Media Studies / Media Technology (Digital Media)	340	405
"Maynooth University"	MH116	Community and Youth Work (Full-Time)	#225	300
"Maynooth University"	MH201	Science	380	420
"Maynooth University"	MH202	Biotechnology	415	435
"Maynooth University"	MH204	Physics with Astrophysics	435	485
"Maynooth University"	MH206	Theoretical Physics and Mathematics	505	550
"Maynooth University"	MH208	Biological and Biomedical Sciences	465	485
"Maynooth University"	MH209	Psychology (through Science)	480	490
"Maynooth University"	MH210	Chemistry with Pharmaceutical and Biomedical Chemistry	450	465
"Maynooth University"	MH212	Science (with Education) or Mathematics (with Education)	455	475
"Maynooth University"	MH304	Engineering	325	435
"Maynooth University"	MH305	Product Design	390	425
"Maynooth University"	MH306	Robotics and Intelligent Devices	350	390
"Maynooth University"	MH401	Finance - Three degree options	360	385
"Maynooth University"	MH403	Accounting and Finance	400	435
"Maynooth University"	MH404	Business  Four degree options	405	440
"Maynooth University"	MH407	Business and Accounting	400	430
"Maynooth University"	MH501	LLB Law - four year single Major Law programme	450	485
"Maynooth University"	MH502	Law (Law and Arts / Law and Accounting / Law and Business)	425	460
"Maynooth University"	MH601	Computer Science through Arts	350	385
"Maynooth University"	MH602	Computer Science through Science	350	390
"Maynooth University"	MH603	Computational Thinking (Computer Science, Mathematics and Philosophy)	495	535
"Maynooth University"	MH801	Early Childhood - Teaching and Learning (part-time)	355	385
"Maynooth University"	MH802	Community and Youth Work  (part-time in-service)	#345	345
"Maynooth University"	MH803	Local Studies or Community Studies (part-time, evening) Mature Students	888	
"Maynooth University"	MH901	Arts - Full time (Kilkenny Campus - First year only)	220	305
"St. Angela's College"	AS001	Education, Home Economics and Biology with concurrent Teacher Ed	465*	495
"St. Angela's College"	AS002	Education, Home Economics and Religious Ed with concurrent Teacher Ed	420*	445
"St. Angela's College"	AS003	Education, Home Economics and Irish with concurrent Teacher Ed	425*	460
"St. Angela's College"	AS004	Education, Home Economics and Economics with concurrent Teacher Ed	415*	425
"St. Angela's College"	AS051	Food and Business Management	360	420
"St. Angela's College"	AS052	Health and Disability Studies	270	350
"St. Angela's College"	AS110	General Nursing	405*	420
