Institution	Code	Course	EOS	Mid
"Athlone Institute of Technology"	AL801	Software Design (Game Development or Cloud Computing)	295	326
"Athlone Institute of Technology"	AL810	Quantity Surveying	300	340
"Athlone Institute of Technology"	AL820	Mechanical and Polymer Engineering	299	371
"Athlone Institute of Technology"	AL830	General Nursing	418	440
"Athlone Institute of Technology"	AL832	Psychiatric Nursing	377	388
"Athlone Institute of Technology"	AL836	Health Science with Nutrition	354	389
"Athlone Institute of Technology"	AL837	Sports Science with Exercise Physiology	346	369
"Athlone Institute of Technology"	AL838	Biotechnology	301	338
"Athlone Institute of Technology"	AL839	Microbiology	318	380
"Athlone Institute of Technology"	AL840	Pharmaceutical Science	312	388
"Athlone Institute of Technology"	AL841	Athletic and Rehabilitation Therapy	402	431
"Athlone Institute of Technology"	AL842	Bioveterinary Science	304	367
"Athlone Institute of Technology"	AL843	Physical Activity and Health Science	317	337
"Athlone Institute of Technology"	AL844	Toxicology and Analytical Science	337	421
"Athlone Institute of Technology"	AL850	Business	308	359
"Athlone Institute of Technology"	AL851	Business and Law	300	359
"Athlone Institute of Technology"	AL852	Accounting (with optional placement)	306	366
"Athlone Institute of Technology"	AL853	Accounting and Law	377	397
"Athlone Institute of Technology"	AL855	Hospitality Management (with International Placement)	310	337
"Athlone Institute of Technology"	AL860	Social Care Practice	300	338
"Athlone Institute of Technology"	AL861	Animation and Illustration (Portfolio /Interview Required)	#789	948
"Athlone Institute of Technology"	AL870	Applied Psychology (4 year programme)	366	390
"Institute of Technology, Carlow"	CW018	Business (with options - Wexford)	250	356
"Institute of Technology, Carlow"	CW028	Early Childhood Education and Care (Wexford)	249	308
"Institute of Technology, Carlow"	CW038	Art (Portfolio - Wexford)	#700	700
"Institute of Technology, Carlow"	CW068	Applied Social Studies - Professional Social Care (Wexford)	260	287
"Institute of Technology, Carlow"	CW078	Sustainable Farm Management and Agribusiness (Wexford)	270	324
"Institute of Technology, Carlow"	CW088	Visual Communications and Design (Wexford)	270	327
"Institute of Technology, Carlow"	CW108	Biosciences (with options)	276	329
"Institute of Technology, Carlow"	CW178	Sport Science (with options)	390	412
"Institute of Technology, Carlow"	CW188	Sport Rehabilitation and Athletic Therapy	440	464
"Institute of Technology, Carlow"	CW208	Computer Games Development	280	347
"Institute of Technology, Carlow"	CW238	Software Development	298	326
"Institute of Technology, Carlow"	CW248	Information Technology Management	288	329
"Institute of Technology, Carlow"	CW258	Cybercrime and IT Security	290	319
"Institute of Technology, Carlow"	CW438	Construction (with options QSY/FBS)	263	303
"Institute of Technology, Carlow"	CW468	Architectural Technology	260	317
"Institute of Technology, Carlow"	CW478	Civil Engineering	331	372
"Institute of Technology, Carlow"	CW548	Mechanical Engineering	323	352
"Institute of Technology, Carlow"	CW558	Electronic Systems	262	323
"Institute of Technology, Carlow"	CW568	Aerospace Engineering	368	412
"Institute of Technology, Carlow"	CW578	TV and Media Production	360	388
"Institute of Technology, Carlow"	CW708	Law - LLB	298	343
"Institute of Technology, Carlow"	CW728	Product Design Innovation	252	330
"Institute of Technology, Carlow"	CW748	Early Childhood Education and Care	275	308
"Institute of Technology, Carlow"	CW758	Applied Social Studies - Professional Social Care	270	317
"Institute of Technology, Carlow"	CW808	Media and Public Relations	252	336
"Institute of Technology, Carlow"	CW858	Sport Management and Coaching (with options - Portfolio required)	#700	700
"Institute of Technology, Carlow"	CW908	Business (with options)	270	307
"Institute of Technology, Carlow"	CW938	Business with Law	281	338
"Institute of Technology, Carlow"	CW948	Accounting	307	361
"Carlow College, St. Patrick's"	PC405	Citizenship and Community Studies	227	255
"Carlow College, St. Patrick's"	PC410	Humanities (fulfils Teaching Council requirements)	219	289
"Carlow College, St. Patrick's"	PC411	English and History (fulfils Teaching Council requirements)	228	288
"Cork Institute of Technology"	CR105	Chemical and Biopharmaceutical Engineering	444	510
"Cork Institute of Technology"	CR106	Software Development	350	403
"Cork Institute of Technology"	CR108	Mechanical Engineering	416	490
"Cork Institute of Technology"	CR109	Structural Engineering	366	466
"Cork Institute of Technology"	CR112	Creative Digital Media	336	391
"Cork Institute of Technology"	CR116	Computer Systems	316	347
"Cork Institute of Technology"	CR121	Music at CIT Cork School of Music	#628	1016
"Cork Institute of Technology"	CR125	Popular Music: Electric Bass Guitar at CIT Cork School of Music	#836	875
"Cork Institute of Technology"	CR126	Popular Music: Drums at CIT Cork School of Music	#697	907
"Cork Institute of Technology"	CR127	Popular Music: Electric Guitar at CIT Cork School of Music	#704	820
"Cork Institute of Technology"	CR128	Popular Music: Keyboards at CIT Cork School of Music	#708	969
"Cork Institute of Technology"	CR129	Popular Music: Voice at CIT Cork School of Music	#607	936
"Cork Institute of Technology"	CR150	Business Information Systems	316	362
"Cork Institute of Technology"	CR210	Contemporary Applied Art (Ceramics, Glass, Textiles) at CIT Crawford	#666	833
"Cork Institute of Technology"	CR220	Fine Art at CIT Crawford College of Art and Design	#565	877
"Cork Institute of Technology"	CR305	Physical Sciences (Common Entry)	320	328
"Cork Institute of Technology"	CR310	IT Management	290	342
"Cork Institute of Technology"	CR312	Web Development	290	327
"Cork Institute of Technology"	CR320	Biomedical Science - Offered jointly by CIT and UCC	521*	542
"Cork Institute of Technology"	CR325	Pharmaceutical Biotechnology	371	409
"Cork Institute of Technology"	CR333	Nutrition and Health Science	350	389
"Cork Institute of Technology"	CR335	Biological Sciences (Common Entry)	381	419
"Cork Institute of Technology"	CR340	Analytical Chemistry with Quality Assurance	327	357
"Cork Institute of Technology"	CR360	Instrument Engineering	297	362
"Cork Institute of Technology"	CR365	Environmental Science and Sustainable Technology	307	366
"Cork Institute of Technology"	CR400	Accounting	308	377
"Cork Institute of Technology"	CR420	Marketing	288	337
"Cork Institute of Technology"	CR425	International Business with Language	289	369
"Cork Institute of Technology"	CR500	Engineering (Common Entry)	391	434
"Cork Institute of Technology"	CR510	Sustainable Energy Engineering	300	368
"Cork Institute of Technology"	CR520	Biomedical Engineering	433	499
"Cork Institute of Technology"	CR560	Architectural Technology	273	340
"Cork Institute of Technology"	CR565	Interior Architecture	302	367
"Cork Institute of Technology"	CR570	Quantity Surveying	282	351
"Cork Institute of Technology"	CR572	Construction Management	252	299
"Cork Institute of Technology"	CR580	Electrical Engineering	300	358
"Cork Institute of Technology"	CR590	Electronic Engineering	300	372
"Cork Institute of Technology"	CR600	Visual Communications	#640	935
"Cork Institute of Technology"	CR660	Tourism Management	225	292
"Cork Institute of Technology"	CR700	Theatre and Drama Studies at CIT Cork School of Music	#703	977
"University College Cork (NUI)"	CK101	Arts - 3 years	300	368
"University College Cork (NUI)"	CK102	Social Science	387	422
"University College Cork (NUI)"	CK104	Arts with Music - 3 or 4 years (BMus or Chinese/European/Int`l Pathway)	#368	450
"University College Cork (NUI)"	CK105	Film and Screen Media - 3 or 4 years (International Pathway)	400	462
"University College Cork (NUI)"	CK107	Geographical and Archaeological Sciences - 3 or 4 years (Int`l Pathway)	318	370
"University College Cork (NUI)"	CK108	Arts International - 4 years	423	474
"University College Cork (NUI)"	CK109	English - 3 years or 4 years (International Pathway)	355	419
"University College Cork (NUI)"	CK110	World Languages	452	507
"University College Cork (NUI)"	CK111	Early Years and Childhood Studies	388	421
"University College Cork (NUI)"	CK112	Drama and Theatre Studies - 3 or 4 years (International Pathway)	#334	430
"University College Cork (NUI)"	CK113	Criminology - 3 years or 4 years (International Pathway)	413	441
"University College Cork (NUI)"	CK114	Social Science (Youth and Community Work) - 3 years	#777	
"University College Cork (NUI)"	CK115	Social Work - Mature Applicants only	999	
"University College Cork (NUI)"	CK116	Sports Studies and Physical Education	487	507
"University College Cork (NUI)"	CK117	Economics (Transformational Learning) - 3 or 4 years (Int`l Pathway)	413	444
"University College Cork (NUI)"	CK118	Digital Humanities and IT - 3 or 4 years (Work Exp. or Int`l Pathway)	338	393
"University College Cork (NUI)"	CK120	Applied Psychology	485	521
"University College Cork (NUI)"	CK121	Psychology and Computing - 3 or 4 years (Work Experience Pathway)	401	445
"University College Cork (NUI)"	CK201	Commerce	456	487
"University College Cork (NUI)"	CK202	Accounting	452	498
"University College Cork (NUI)"	CK203	Business Information Systems	430	466
"University College Cork (NUI)"	CK204	Finance	520	554
"University College Cork (NUI)"	CK205	Commerce (International) with French	462	495
"University College Cork (NUI)"	CK206	Commerce (International) with German	476	509
"University College Cork (NUI)"	CK207	Commerce (International) with Italian	418	434
"University College Cork (NUI)"	CK208	Commerce (International) with Hispanic Studies	441	473
"University College Cork (NUI)"	CK209	Commerce (International) with Irish	485	521
"University College Cork (NUI)"	CK210	Government	351	412
"University College Cork (NUI)"	CK211	Commerce (International) with Chinese Studies	409	444
"University College Cork (NUI)"	CK301	Law (Pathways) - 3 or 4 years (Degree options)	495	517
"University College Cork (NUI)"	CK302	Law and French	542	566
"University College Cork (NUI)"	CK304	Law and Irish	507	532
"University College Cork (NUI)"	CK307	Law and Business	542	567
"University College Cork (NUI)"	CK401	Computer Science (Degree options)	398	436
"University College Cork (NUI)"	CK402	Biological and Chemical Sciences (Degree options)	487	520
"University College Cork (NUI)"	CK404	Biological, Earth and Environmental Sciences (Degree options)	431	462
"University College Cork (NUI)"	CK405	Genetics	476	487
"University College Cork (NUI)"	CK406	Chemical Sciences (Degree options)	462	477
"University College Cork (NUI)"	CK407	Mathematical Sciences (Degree options)	543	578
"University College Cork (NUI)"	CK408	Physics and Astrophysics (Degree options)	521	565
"University College Cork (NUI)"	CK409	Industrial Physics - Offered jointly by UCC and CIT	511	531
"University College Cork (NUI)"	CK411	Data Science and Analytics	455	509
"University College Cork (NUI)"	CK502	Food Marketing and Entrepreneurship	445	473
"University College Cork (NUI)"	CK504	Nutritional Sciences	507	520
"University College Cork (NUI)"	CK505	Food Science	447	473
"University College Cork (NUI)"	CK506	International Development and Food Policy	367	430
"University College Cork (NUI)"	CK600	Engineering (Degree options)	443	521
"University College Cork (NUI)"	CK606	Architecture - Offered jointly by UCC and CIT	433	476
"University College Cork (NUI)"	CK701	Medicine (Undergraduate Entry)	#729	737
"University College Cork (NUI)"	CK702	Dentistry	589	590
"University College Cork (NUI)"	CK703	Pharmacy	555	567
"University College Cork (NUI)"	CK704	Occupational Therapy	522	543
"University College Cork (NUI)"	CK705	Speech and Language Therapy	509*	530
"University College Cork (NUI)"	CK706	Public Health Sciences	440	473
"University College Cork (NUI)"	CK707	Medical and Health Sciences	531	566
"University College Cork (NUI)"	CK710	General Nursing	440*	473
"University College Cork (NUI)"	CK712	Children`s and General Nursing (Integrated)	510	543
"University College Cork (NUI)"	CK720	Mental Health Nursing	414	431
"University College Cork (NUI)"	CK730	Intellectual Disability Nursing	409*	434
"University College Cork (NUI)"	CK740	Midwifery	440	455
"University College Cork (NUI)"	CK791	Medicine (Graduate Entry)	#57*	58
"American College"	AC120	International Business	269	288
"American College"	AC137	Liberal Arts	219	298
"College of Computing Technology"	CT125	Information Technology	263	263
"College of Computing Technology"	CT325	Business	289	289
"Marino Institute of Education"	CM001	Education - Primary Teaching	462	473
"Marino Institute of Education"	CM002	Education - Primary Teaching - Gaeltacht Applicants	#434	447
"Marino Institute of Education"	CM010	Education Studies	326	392
"Marino Institute of Education"	CM020	Early Childhood Education	326	356
"Dublin Business School"	DB500	Computing	209	243
"Dublin Business School"	DB501	Computing (Cloud Computing)	276	281
"Dublin Business School"	DB502	Computing (Data Analytics and Big Data)	243	243
"Dublin Business School"	DB503	Computing (Software Development)	278	308
"Dublin Business School"	DB504	Computing (Web and Mobile Technology)		
"Dublin Business School"	DB512	Business Studies	236	332
"Dublin Business School"	DB514	Business Studies (Law)	200	306
"Dublin Business School"	DB515	Business Studies (Human Resource Management)	262	280
"Dublin Business School"	DB516	Financial Services	234	270
"Dublin Business School"	DB517	Marketing (Event Management)	223	287
"Dublin Business School"	DB518	Marketing (Digital Media)	230	358
"Dublin Business School"	DB520	Business Studies (with work placement)	243	320
"Dublin Business School"	DB521	Accounting and Finance	254	295
"Dublin Business School"	DB524	Business Information Systems		
"Dublin Business School"	DB525	Marketing (Digital Media and Cloud Computing)	230	230
"Dublin Business School"	DB526	Business Information Systems (Cloud Computing)	272	291
"Dublin Business School"	DB531	Marketing	230	298
"Dublin Business School"	DB562	Psychology	202	300
"Dublin Business School"	DB566	Social Science	210	288
"Dublin Business School"	DB567	Film	209	294
"Dublin Business School"	DB568	Law	203	300
"Dublin Business School"	DB569	Business (Psychology)	253	295
"Dublin City University"	DC001	Education - Early Childhood Education	388	418
"Dublin City University"	DC002	Education - Primary Teaching	464	496
"Dublin City University"	DC003	Education - Primary Teaching - Gaeltacht Applicants	#424	443
"Dublin City University"	DC004	Education - Primary Teaching (Church of Ireland Centre formerly CICE)	#397	397
"Dublin City University"	DC009	Arts (Joint Honours) - Humanities	356	399
"Dublin City University"	DC010	Post Primary Teacher Education - Religious Education and English	349	419
"Dublin City University"	DC011	Post Primary Teacher Education - Religious Education and History	373	409
"Dublin City University"	DC012	Post Primary Teacher Education - Religious Education and Music	#367	410
"Dublin City University"	DC014	BA in Jazz and Contemporary Music Performance (Audition)	#248	389
"Dublin City University"	DC110	Business Studies International	445	475
"Dublin City University"	DC111	Business Studies	463	484
"Dublin City University"	DC112	Global Business (France)	487	510
"Dublin City University"	DC113	Global Business (Germany)	455	499
"Dublin City University"	DC114	Global Business (Spain)	499	543
"Dublin City University"	DC115	Accounting and Finance	480	499
"Dublin City University"	DC116	Global Business (USA)	578	589
"Dublin City University"	DC117	Aviation Management / Aviation Management with Pilot Studies	456	487
"Dublin City University"	DC118	Gnó agus Gaeilge / Business and Irish	362	403
"Dublin City University"	DC119	Global Business (Canada)	565	566
"Dublin City University"	DC120	Enterprise Computing	354	392
"Dublin City University"	DC121	Computer Applications	377	418
"Dublin City University"	DC123	Data Science	476	531
"Dublin City University"	DC126	Actuarial Mathematics	520	544
"Dublin City University"	DC127	Common Entry into Actuarial and Financial Mathematics	509	521
"Dublin City University"	DC131	Communication Studies	403	462
"Dublin City University"	DC132	Journalism	400	442
"Dublin City University"	DC133	Multimedia	410	451
"Dublin City University"	DC155	Applied Language and Translation Studies	388	442
"Dublin City University"	DC161	Analytical Science	455	467
"Dublin City University"	DC162	Chemical and Pharmaceutical Sciences	476	487
"Dublin City University"	DC166	Environmental Science and Technology	341	392
"Dublin City University"	DC167	Physics with Astronomy	444	477
"Dublin City University"	DC168	Genetics and Cell Biology	487	498
"Dublin City University"	DC171	Applied Physics	413	465
"Dublin City University"	DC173	Physics with Biomedical Sciences	466	487
"Dublin City University"	DC181	Biotechnology	476	500
"Dublin City University"	DC190	Electronic and Computer Engineering (choice of four majors)	393	476
"Dublin City University"	DC193	Mechatronic Engineering	403	487
"Dublin City University"	DC195	Mechanical and Manufacturing Engineering	400	445
"Dublin City University"	DC197	Biomedical Engineering	402	458
"Dublin City University"	DC200	Common Entry into Engineering (Undenominated Entry)	382	455
"Dublin City University"	DC201	Common Entry into Science (Undenominated Entry)	476	489
"Dublin City University"	DC202	Sport Science and Health	473	487
"Dublin City University"	DC203	Science Education	422	455
"Dublin City University"	DC204	Athletic Therapy and Training	498	521
"Dublin City University"	DC205	Physical Education with Biology	511	530
"Dublin City University"	DC206	Physical Education with Mathematics	487	509
"Dublin City University"	DC208	Psychology	488	509
"Dublin City University"	DC209	Health and Society	430	465
"Dublin City University"	DC215	General Nursing	420	434
"Dublin City University"	DC216	Mental Health Nursing	380	389
"Dublin City University"	DC217	Intellectual Disability Nursing	366	378
"Dublin City University"	DC218	Children`s and General Nursing (Integrated)	473	488
"Dublin City University"	DC230	Economics, Politics and Law	400	431
"Dublin City University"	DC231	International Relations	400	452
"Dublin City University"	DC232	Law and Society (BCL)	455	477
"Dublin City University"	DC235	Education and Training - Daytime Delivery Mode	306	346
"Dublin City University"	DC238	Social Sciences and Cultural Innovation	366	388
"Dublin City University"	DC239	Gaeilge agus Iriseoireacht/Irish and Journalism	350	425
"Dublin City University"	DC240	Marketing, Innovation and Technology	451	476
"Dublin City University"	DC291	Arts (Joint Honours) - Media Studies	354	398
"Dublin City University"	DC292	Arts (Joint Honours) - Law	351	389
"Dublin City University"	DC293	Arts (Joint Honours) - International Languages	358	429
"Dublin City University"	DC295	Arts (Joint Honours) - Politics	350	390
"Dublin Institute of Technology"	DT001	Product Design	441	466
"Dublin Institute of Technology"	DT028	Transport Operations and Technology	264	327
"Dublin Institute of Technology"	DT035	Electrical Services and Energy Management	289	329
"Dublin Institute of Technology"	DT066	Engineering (General Entry)	372	444
"Dublin Institute of Technology"	DT101	Architecture (Test  and Interview)	#616	643
"Dublin Institute of Technology"	DT106	Planning and Environmental Management	290	330
"Dublin Institute of Technology"	DT110	Property Economics	381	420
"Dublin Institute of Technology"	DT111	Quantity Surveying and Construction Economics	377	409
"Dublin Institute of Technology"	DT112	Geographic Science	282	338
"Dublin Institute of Technology"	DT117	Construction Management	346	371
"Dublin Institute of Technology"	DT175	Architectural Technology	358	401
"Dublin Institute of Technology"	DT201	Science (General Entry)	456	466
"Dublin Institute of Technology"	DT203	Forensic and Environmental Chemistry	326	382
"Dublin Institute of Technology"	DT204	Biomedical Science	498	510
"Dublin Institute of Technology"	DT205	Mathematical Sciences	297	375
"Dublin Institute of Technology"	DT206	Biomedical and Molecular Diagnostics	445	462
"Dublin Institute of Technology"	DT211	Computer Science (Infrastructure)	356	392
"Dublin Institute of Technology"	DT220	Industrial Mathematics	250	362
"Dublin Institute of Technology"	DT221	Physics with Energy and Environment	323	378
"Dublin Institute of Technology"	DT222	Physics Technology	306	402
"Dublin Institute of Technology"	DT223	Human Nutrition and Dietetics	556	567
"Dublin Institute of Technology"	DT224	Optometry	475	489
"Dublin Institute of Technology"	DT225	Public Health Nutrition	455	473
"Dublin Institute of Technology"	DT227	Science with Nanotechnology	309	361
"Dublin Institute of Technology"	DT228	Computer Science	434	462
"Dublin Institute of Technology"	DT229	Clinical Measurement Science	454	478
"Dublin Institute of Technology"	DT235	Physics with Medical Physics and Bioengineering	361	420
"Dublin Institute of Technology"	DT255	Information Systems and IT (Leaving Certificate 3 Years Prior)	309	330
"Dublin Institute of Technology"	DT282	Computer Science (International)	350	387
"Dublin Institute of Technology"	DT299	Chemical Sciences with Medicinal Chemistry	441	465
"Dublin Institute of Technology"	DT302	Business Analytics	330	391
"Dublin Institute of Technology"	DT304	E-Commerce in Retailing	351	388
"Dublin Institute of Technology"	DT321	Business and Law	463	476
"Dublin Institute of Technology"	DT341	Marketing	408	424
"Dublin Institute of Technology"	DT343	Retail and Services Management	301	336
"Dublin Institute of Technology"	DT354	Business Computing	341	369
"Dublin Institute of Technology"	DT358	Logistics and Supply Chain Management	316	349
"Dublin Institute of Technology"	DT365	Business and Management	445	463
"Dublin Institute of Technology"	DT366	Accounting and Finance	440	462
"Dublin Institute of Technology"	DT398	Human Resource Management	375	409
"Dublin Institute of Technology"	DT399	Economics and Finance	443	462
"Dublin Institute of Technology"	DT401	International Hospitality Management	304	338
"Dublin Institute of Technology"	DT405	Culinary Science	308	399
"Dublin Institute of Technology"	DT407	Culinary Arts	280	339
"Dublin Institute of Technology"	DT412	Tourism Marketing	280	319
"Dublin Institute of Technology"	DT413	Event Management	357	388
"Dublin Institute of Technology"	DT416	Culinary Entrepreneurship	280	342
"Dublin Institute of Technology"	DT420	Nutraceuticals in Health and Nutrition	401	434
"Dublin Institute of Technology"	DT421	Food Innovation	326	371
"Dublin Institute of Technology"	DT422	Pharmaceutical Healthcare	397	424
"Dublin Institute of Technology"	DT491	Environmental Health	305	378
"Dublin Institute of Technology"	DT501	Music	#415	545
"Dublin Institute of Technology"	DT504	Film and Broadcasting	445	468
"Dublin Institute of Technology"	DT506	Commercial Modern Music	#540	836
"Dublin Institute of Technology"	DT508	Game Design	387	420
"Dublin Institute of Technology"	DT517	Languages and English Studies	283	388
"Dublin Institute of Technology"	DT518	Languages and International Tourism	298	345
"Dublin Institute of Technology"	DT529	Drama (Performance)	#372	489
"Dublin Institute of Technology"	DT532	Law (LL.B.)	419	441
"Dublin Institute of Technology"	DT533	Contemporary Visual Culture	272	326
"Dublin Institute of Technology"	DT544	Interior Design	#730	888
"Dublin Institute of Technology"	DT545	Design - Visual Communication	#880	950
"Dublin Institute of Technology"	DT546	Fine Art	#628	762
"Dublin Institute of Technology"	DT555	International Business and Languages	350	411
"Dublin Institute of Technology"	DT559	Photography	#660	870
"Dublin Institute of Technology"	DT571	Social Care	377	409
"Dublin Institute of Technology"	DT572	Early Childhood Education	366	389
"Dublin Institute of Technology"	DT582	Journalism	346	377
"Dublin Institute of Technology"	DT596	Print Media Technology and Management	226	293
"Dublin Institute of Technology"	DT597	Creative and Cultural Industries	279	326
"Dun Laoghaire Institute of Art, Design and Technology"	DL821	English, Media and Cultural Studies	226	340
"Dun Laoghaire Institute of Art, Design and Technology"	DL822	Arts Management	193	298
"Dun Laoghaire Institute of Art, Design and Technology"	DL823	Business Studies - Entrepreneurship and Management	214	297
"Dun Laoghaire Institute of Art, Design and Technology"	DL825	Applied Psychology	371	411
"Dun Laoghaire Institute of Art, Design and Technology"	DL826	Visual Communication Design	#988	1045
"Dun Laoghaire Institute of Art, Design and Technology"	DL827	Art	#549	773
"Dun Laoghaire Institute of Art, Design and Technology"	DL828	3D Design, Modelmaking and Digital Art	#597	853
"Dun Laoghaire Institute of Art, Design and Technology"	DL829	Design for Stage and Screen (Costume Design)	#597	799
"Dun Laoghaire Institute of Art, Design and Technology"	DL830	Design for Stage and Screen (Makeup Design)	#577	920
"Dun Laoghaire Institute of Art, Design and Technology"	DL831	Design for Stage and Screen (Production Design)	#944	977
"Dun Laoghaire Institute of Art, Design and Technology"	DL832	Animation	#929	1044
"Dun Laoghaire Institute of Art, Design and Technology"	DL833	Photography	#566	812
"Dun Laoghaire Institute of Art, Design and Technology"	DL834	Film and Television Production	#942	1004
"Dun Laoghaire Institute of Art, Design and Technology"	DL835	Creative Media Technology	226	291
"Dun Laoghaire Institute of Art, Design and Technology"	DL836	Creative Computing	200	318
"Dun Laoghaire Institute of Art, Design and Technology"	DL837	New Media Studies	306	347
"Dun Laoghaire Institute of Art, Design and Technology"	DL838	Creative Music Production	#856	925
"Griffith College"	GC200	Business Studies (Cork)	263	361
"Griffith College"	GC201	Accounting and Finance (Cork)	265	388
"Griffith College"	GC230	Computing Science (Cork)	256	297
"Griffith College"	GC300	Business Studies (Limerick)	290	399
"Griffith College"	GC302	Business Studies (HRM - Limerick)		
"Griffith College"	GC305	International Hospitality Management (Limerick)	258	300
"Griffith College"	GC400	Business Studies (Dublin)	254	326
"Griffith College"	GC401	Accounting and Finance (Dublin)	218	312
"Griffith College"	GC402	Business Studies (HRM - Dublin)	262	320
"Griffith College"	GC403	Law (Dublin)	218	297
"Griffith College"	GC405	International Hospitality Management (Dublin)	244	297
"Griffith College"	GC407	Business Studies (Marketing - Dublin)	235	285
"Griffith College"	GC430	Computing Science (Dublin)	219	339
"Griffith College"	GC431	Computing Science (Cloud Computing - Dublin)	403	403
"Griffith College"	GC432	Computing Science (Software Development - Dublin)	251	280
"Griffith College"	GC433	Computing Science (Network Management - Dublin)		
"Griffith College"	GC434	Computing Science (Games Development - Dublin)	203	264
"Griffith College"	GC450	Journalism and Visual Media (Dublin)	193	316
"Griffith College"	GC462	Design Communication (Portfolio required - Dublin)		
"Griffith College"	GC489	Interior Architecture (Portfolio required - Dublin)		
"Griffith College"	GC494	Fashion Design (Portfolio required - Dublin)	#346	346
"ICD Business School"	ID001	Accounting and Finance	310	310
"ICD Business School"	ID002	Business Studies		
"ICD Business School"	ID003	Business Studies with Chinese	353	353
"Institute of Technology, Blanchardstown"	BN101	Business	255	298
"Institute of Technology, Blanchardstown"	BN103	Business and Information Technology	274	336
"Institute of Technology, Blanchardstown"	BN104	Computing (Information Technology)	261	306
"Institute of Technology, Blanchardstown"	BN107	Applied Social Studies in Social Care	290	310
"Institute of Technology, Blanchardstown"	BN108	Engineering (Common Entry with Award options)	270	310
"Institute of Technology, Blanchardstown"	BN109	Business (Common Entry with Award options)	261	299
"Institute of Technology, Blanchardstown"	BN110	International Business	251	300
"Institute of Technology, Blanchardstown"	BN111	Sports Management and Coaching	270	308
"Institute of Technology, Blanchardstown"	BN112	Creative Digital Media	271	312
"Institute of Technology, Blanchardstown"	BN113	Horticulture	245	300
"Institute of Technology, Blanchardstown"	BN114	Accounting and Finance	274	299
"Institute of Technology, Blanchardstown"	BN115	Community and Youth Development	253	279
"Institute of Technology, Blanchardstown"	BN117	Computer Engineering in Mobile Systems	261	292
"Institute of Technology, Blanchardstown"	BN118	Early Childhood Care and Education	290	316
"Institute of Technology, Blanchardstown"	BN119	Digital Marketing	276	290
"Institute of Technology, Blanchardstown"	BN120	Digital Forensics and Cyber Security	270	300
"Institute of Technology, Blanchardstown"	BN121	Mechatronic Engineering	270	315
"Institute of Technology, Tallaght"	TA022	Creative Digital Media	253	306
"Institute of Technology, Tallaght"	TA023	Advertising and Marketing Communications	219	290
"Institute of Technology, Tallaght"	TA025	Social Care Practice	260	298
"Institute of Technology, Tallaght"	TA026	International Hospitality and Tourism Management	186	291
"Institute of Technology, Tallaght"	TA121	Accounting and Finance	210	287
"Institute of Technology, Tallaght"	TA122	Management	221	286
"Institute of Technology, Tallaght"	TA123	Marketing Management	210	282
"Institute of Technology, Tallaght"	TA125	International Business	201	289
"Institute of Technology, Tallaght"	TA221	Electronic Engineering	226	290
"Institute of Technology, Tallaght"	TA222	Mechanical Engineering	226	313
"Institute of Technology, Tallaght"	TA223	Sustainable Energy and Environmental Engineering	238	301
"Institute of Technology, Tallaght"	TA224	Biomedical Design	228	327
"Institute of Technology, Tallaght"	TA225	Automation Engineering	236	360
"Institute of Technology, Tallaght"	TA226	Engineering Software	303	330
"Institute of Technology, Tallaght"	TA321	Pharmaceutical Science	252	295
"Institute of Technology, Tallaght"	TA322	Computing	237	289
"Institute of Technology, Tallaght"	TA326	DNA and Forensic Analysis	280	319
"Institute of Technology, Tallaght"	TA327	Sports Science and Health	320	372
"Institute of Technology, Tallaght"	TA328	Computing with Language (French/German/Spanish)	262	314
"Institute of Technology, Tallaght"	TA329	Data Analytics	274	328
"National College of Art and Design"	AD101	First Year Art & Design (Common Entry) (Portfolio +matric)	#	
"National College of Art and Design"	AD102	Illustration and Graphic Design (Portfolio +matric)  	#	
"National College of Art and Design"	AD103	Textiles, Jewellery & Objects (Portfolio +matric)  	#	
"National College of Art and Design"	AD202	Design or Fine Art & Education - Second Level Teaching (Portfolio +matric)  	 #	
"National College of Art and Design"	AD204	Fine Art (Portfolio +matric)  	#	
"National College of Art and Design"	AD211	Fashion Design (Portfolio +matric)  	#	
"National College of Art and Design"	AD212	Product Design (Portfolio +matric)  	#	
"National College of Art and Design"	AD215	Visual Culture	279	
"National College of Art and Design"	AD222	Interaction Design (Portfolio +matric)  	#	
"National College of Ireland (NCI)"	NC003	Computing	280	318
"National College of Ireland (NCI)"	NC004	Business Information Systems	289	311
"National College of Ireland (NCI)"	NC005	Human Resource Management	301	331
"National College of Ireland (NCI)"	NC009	Business	300	342
"National College of Ireland (NCI)"	NC010	Psychology	350	377
"National College of Ireland (NCI)"	NC020	Marketing Practice	303	337
"National College of Ireland (NCI)"	NC022	Accounting and Finance	341	391
"National College of Ireland (NCI)"	NC023	Technology Management	289	328
"Royal College of Surgeons in Ireland"	RC001	Medicine - Undergraduate Entry	#730*	731
"Royal College of Surgeons in Ireland"	RC004	Physiotherapy	532*	543
"Royal College of Surgeons in Ireland"	RC005	Pharmacy	544	554
"Royal College of Surgeons in Ireland"	RC101	Medicine - Graduate Entry	#58*	61
"Trinity College Dublin"	TR002	Music	#345	412
"Trinity College Dublin"	TR003	History	456	490
"Trinity College Dublin"	TR004	Law	533	554
"Trinity College Dublin"	TR005	Philosophy	392	460
"Trinity College Dublin"	TR006	Psychology	532	555
